id,wikidata_id,wikidata_depicts,wikidata_image,wikidata_ims_id
245,http://www.wikidata.org/entity/Q59826347,http://www.wikidata.org/entity/Q175; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Primaeva%20Viam%20Publicam%20Obumbrans%20inter%20Jacarehy%20et%20Aldea%20da%20Escada%2C%20Prov.%20S.%20Pauli%20%282%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
246,http://www.wikidata.org/entity/Q59873169,http://www.wikidata.org/entity/Q40040; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Arbores%20Ante%20Christum%20Natum%20Enatae%2C%20in%20silva%20juxta%20fluvium%20Amazonum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
247,http://www.wikidata.org/entity/Q59826338,http://www.wikidata.org/entity/Q40430; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Aestu%20Aphylla%2C%20Quam%20Dicunt%20Caa-Tinga%2C%20Silva%20Aestu%20Aphylla%2C%20Quam%20Dicunt%20Caa-Tinga%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
248,http://www.wikidata.org/entity/Q59856549,http://www.wikidata.org/entity/Q39517; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Insulae%20Sabulosae%20in%20Fluvio%20Amazonum%2C%20Provinciae%20Para%C3%ABnsis%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
249,http://www.wikidata.org/entity/Q59826354,http://www.wikidata.org/entity/Q175; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silvae%20Maritimae%20Arborum%20Vivipararum%2C%20prope%20Ubatuva%2C%20Prov.%20S.%20Paul%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
25,http://www.wikidata.org/entity/Q59824365,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2830%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
250,http://www.wikidata.org/entity/Q59857336,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Parasiti%20Caduci%20Grandium%20Arborum%20Pernicies%2C%20in%20Prov.%20Rio%20de%20Janeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
251,http://www.wikidata.org/entity/Q59856964,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Mons%20Qui%20Dicitur%20Morro%20Fermozo%20in%20confinio%20Prov.%20Rio%20de%20Janeiro%20et%20S.%20Pauli.%20Tabulae%20pars%20sinistra%20ornata%20filicibus%20arborescentibus%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
252,http://www.wikidata.org/entity/Q59856960,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Mons%20Qui%20Dicitur%20Morro%20Fermozo%20in%20confinio%20Prov.%20Rio%20de%20Janeiro%20et%20S.%20Pauli.%20Tabulae%20pars%20dextra%20distincta%20graminibus%20arborescentibus%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
253,http://www.wikidata.org/entity/Q59826339,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Caesa%2C%20Cum%20Ficu%20Grandaeva%2C%20ad%20S.%20Joannen%20Marcum%2C%20Prov.%20Rio%20de%20Janeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
254,http://www.wikidata.org/entity/Q59826151,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prospectus%20e%20Cacumine%20Montis%20Serra%20de%20Tagoahy%20in%20Orientem%2C%20Prov.%20Rio%20de%20Janeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
255,http://www.wikidata.org/entity/Q59826242,http://www.wikidata.org/entity/Q40430; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Ripae%20Fluvii%20Itahype%2C%20Prov.%20Bahiensis%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
256,http://www.wikidata.org/entity/Q59826149,http://www.wikidata.org/entity/Q8678; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prospectus%20e%20Cacumine%20Montis%20Corcovado%2C%20Prope%20Sebastianopolin.%20I%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
257,http://www.wikidata.org/entity/Q59826150,http://www.wikidata.org/entity/Q8678; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prospectus%20e%20Cacumine%20Montis%20Corcovado%2C%20Prope%20Sebastianopolin.%20II%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
258,http://www.wikidata.org/entity/Q59873434,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Campi%20Aestate%20Sicca%20Ignibus%20Adusti%20in%20Prov.%20Minarum%20parte%20occidentali%2C%20spectaculum%20nocturnum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
259,http://www.wikidata.org/entity/Q59873515,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Cataracta%20Rivi%2C%20Qui%20Dicitur%20Ribeir%C3%A2o%20do%20Palmital%2C%20Prope%20Sabar%C3%A1%20in%20Prov.%20Minarum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
26,http://www.wikidata.org/entity/Q59824372,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2835%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
260,http://www.wikidata.org/entity/Q59873439,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Campi%20Extensi%2C%20Denso%20Virgulto%20Contecti%2C%20Prope%20Serra%20de%20S.%20Antonio%20in%20Deserto%20Prov.%20Minarum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
261,http://www.wikidata.org/entity/Q59826341,http://www.wikidata.org/entity/Q8678; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20in%20Monte%20Corcovado%20Prope%20Sebastianopolin%2C%20Prov.%20Rio%20de%20Janeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
262,http://www.wikidata.org/entity/Q59826156,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prospectus%20in%20Sinum%20Sebastianopolitanum%20ex%20Insula%20Viana%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
263,http://www.wikidata.org/entity/Q59873199,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Artocarpus%20integrifolia%2C%20e%20cujus%20umbra%20S.%20Sebastiani%20Sinum%20et%20Urbem%20Conspicis%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
264,http://www.wikidata.org/entity/Q59826154,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prospectus%20e%20Jugo%20Serra%20D%E2%80%99Estrella%20in%20Sinum%20Sebastianopolitanum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
265,http://www.wikidata.org/entity/Q59826415,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Sylva%20Primaeva%20Prope%20Pedra%20da%20On%C3%A7a%2C%20Praedium%20in%20Prov.%20Sebastianopolitana%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
266,http://www.wikidata.org/entity/Q59826101,http://www.wikidata.org/entity/Q175; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prope%20Jundicuara%20Praedium%20in%20Districtu%20Ubatuba%2C%20Prov.%20Rio%20de%20Janeiro.%20%281%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
267,http://www.wikidata.org/entity/Q59826102,http://www.wikidata.org/entity/Q175; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prope%20Jundicuara%20Praedium%20in%20Districtu%20Ubatuba%2C%20Prov.%20Rio%20de%20Janeiro.%20%282%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
268,http://www.wikidata.org/entity/Q59826345,http://www.wikidata.org/entity/Q175; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Primaeva%20Inter%20Ubatuva%20et%20Jundicuara%2C%20in%20Confiniis%20Prov.%20S.%20Pauli%20et%20Sebastianopolitanae%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
269,http://www.wikidata.org/entity/Q59826352,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Rorida%20in%20Jugo%20Serra%20D%27Estrella%2C%20Prov.%20Sebastianopolitanae.%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
27,http://www.wikidata.org/entity/Q59824380,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2841%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
270,http://www.wikidata.org/entity/Q59856844,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Lucus%20Araucaria%20brasilianae%20in%20Prov.%20Minarum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
271,http://www.wikidata.org/entity/Q59826243,http://www.wikidata.org/entity/Q39517; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Ripae%20Insularum%20in%20Archipelago%20Para%C3%ABnsi%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
272,http://www.wikidata.org/entity/Q59857255,http://www.wikidata.org/entity/Q39517; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Palmetum%20Mauritiae%20Flexuosae%20in%20Insula%20Pautinga%20Archipelagi%20Para%C3%ABnsis%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
273,http://www.wikidata.org/entity/Q59826153,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prospectus%20e%20Horto%20Suburbii%20Mata-Cavallos%2C%20in%20Aquaeductum%20Sebastianopoleos%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
274,http://www.wikidata.org/entity/Q59873442,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Campi%20Silvulis%20Variati%20ad%20Fluv.%20Rio%20das%20Velhas%2C%20Prov.%20Minarum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
275,http://www.wikidata.org/entity/Q59873812,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Cultura%20Coffeae%20in%20Praedio%20Inter%20Oppidum%20Mag%C3%A9%20et%20Montes%20Serra%20dos%20Orga%C3%B5s%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
277,http://www.wikidata.org/entity/Q59826155,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Prospectus%20in%20Prov.%20Minarum%20Montuosam%20Regionem%20e%20Serra%20de%20Ouro%20Branco%20Caurum%20Versus.%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
278,http://www.wikidata.org/entity/Q59826186,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Regio%20Montosa%20Prope%20Coca%C3%ABs%2C%20in%20Prov.%20Minarum.%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
279,http://www.wikidata.org/entity/Q59873419,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Cacumen%20Montis%20Itacolum%C3%AD%2C%20in%20Prov.%20Minarum.%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
28,http://www.wikidata.org/entity/Q59824368,http://www.wikidata.org/entity/Q8678; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2832%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
280,http://www.wikidata.org/entity/Q59856968,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Montis%20Auriferi%20ad%20Cata-Branca%20in%20Prov.%20Minarum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
281,http://www.wikidata.org/entity/Q59873443,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Campi%20Virgultis%20Distincti%20Sub%20Radice%20Jugi%20Serra%20da%20Lapa%2C%20in%20Prov.%20Minarum.%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
282,http://www.wikidata.org/entity/Q59873437,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Campi%20Cereis%20Palmis%20et%20Aliis%20Virgultis%20Variati%2C%20in%20Superiore%20Jugo%20Serra%20da%20Lapa%2C%20Prov.%20Minarum%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
283,http://www.wikidata.org/entity/Q59857257,http://www.wikidata.org/entity/Q39109; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Palmetum%20Mauritiae%20Viniferae%2C%20Juxta%20Montes%20Dictos%20Os%20Pared%C3%B5es%2C%20in%20Via%20Inter%20Urbes%20Goyaz%20et%20Cuyab%C3%A1%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
284,http://www.wikidata.org/entity/Q59856260,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Fontes%20Fluvii%20Paraguay%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
285,http://www.wikidata.org/entity/Q59873813,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Cultura%20Musae%20Paradisiacae%20Prope%20Urbem%20Rio%20de%20Janeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
286,http://www.wikidata.org/entity/Q59826241,http://www.wikidata.org/entity/Q42824; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Ripae%20Fluviae%20Paraguay%20in%20Mato%20Grosso%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
287,http://www.wikidata.org/entity/Q59856255,http://www.wikidata.org/entity/Q40430; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Fluvii%20S.%20Francisci%20Cataracta%2C%20Dicta%20de%20Paulo%20Affonso%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
288,http://www.wikidata.org/entity/Q59826499,http://www.wikidata.org/entity/Q42362; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Tremetal%20vel%20Pratum%20Fluctuans.%20%282%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
289,http://www.wikidata.org/entity/Q59826497,http://www.wikidata.org/entity/Q42362; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Tremetal%20vel%20Pratum%20Fluctuans.%20%281%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
29,http://www.wikidata.org/entity/Q59824376,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2838%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
290,http://www.wikidata.org/entity/Q59826342,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425; http://www.wikidata.org/entity/Q2401485; http://www.wikidata.org/entity/Q58042124,http://commons.wikimedia.org/wiki/Special:FilePath/Silva%20Montium%20Serra%20dos%20Org%C3%A2os%20Declivia%20Obumbrans%20in%20Prov.%20Rio%20de%20Janeiro%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
3,http://www.wikidata.org/entity/Q59826745,http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20de%20Rio-Janeiro%2C%20prise%20de%20la%20Rade.%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
30,http://www.wikidata.org/entity/Q59824414,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2867%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
31,http://www.wikidata.org/entity/Q59824366,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/%28sem%20t%C3%ADtulo%29%20%2831%29%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
4,http://www.wikidata.org/entity/Q59826739,http://www.wikidata.org/entity/Q8463; http://www.wikidata.org/entity/Q41428; http://www.wikidata.org/entity/Q6958747,http://commons.wikimedia.org/wiki/Special:FilePath/Vue%20de%20Rio%20de%20Janeiro%20prise%20de%20l%27Aqueduc%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
446,http://www.wikidata.org/entity/Q59856263,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q107425,http://commons.wikimedia.org/wiki/Special:FilePath/For%C3%AAt%20vierge%20du%20Br%C3%A9sil%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
448,http://www.wikidata.org/entity/Q59857084,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q6958747,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%201%20Guarda%20Nacional.%20Ca%C3%A7adores%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
449,http://www.wikidata.org/entity/Q59857102,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q6958747,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%202%20Guarda%20Nacional.%20Artelheria%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
450,http://www.wikidata.org/entity/Q59857122,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q6958747,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%203%20Guarda%20Nacional.%20Cavallaria%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
451,http://www.wikidata.org/entity/Q59857141,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q6958747,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%204%20Tropeiro%20de%20Minas%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
452,http://www.wikidata.org/entity/Q59857158,http://www.wikidata.org/entity/Q155,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%205%20Mulher%20de%20mantilha%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
453,http://www.wikidata.org/entity/Q59857162,http://www.wikidata.org/entity/Q155,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%206%20Irm%C3%A3o%20de%20N.S.%20das%20Dores%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
454,http://www.wikidata.org/entity/Q59857164,http://www.wikidata.org/entity/Q155,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%207%20Bolieiros%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
455,http://www.wikidata.org/entity/Q59857167,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q8463; http://www.wikidata.org/entity/Q6958747,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%208%20Preto%20de%20ganho%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
456,http://www.wikidata.org/entity/Q59857170,http://www.wikidata.org/entity/Q155; http://www.wikidata.org/entity/Q8463; http://www.wikidata.org/entity/Q6958747,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%209%20Quitandeira%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
457,http://www.wikidata.org/entity/Q59857085,http://www.wikidata.org/entity/Q155,http://commons.wikimedia.org/wiki/Special:FilePath/N%C2%BA%2010%20Hum%20padre%2C%20da%20Cole%C3%A7%C3%A3o%20Brasiliana%20Iconogr%C3%A1fica.jpg,
