id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,date_accuracy,date_created,date_circa,image_width,image_height
007_IMG_3467,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3468,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3469,Vista para a lagoa Rodrigo de Freitas,,Marc Ferrez,1910-01-01,1905,1915,DIAPOSITIVO/ Vidro,GELATINA/ Prata,,Trilha Transcarioca; Horto,circa,,1905/1915,,
007_IMG_3470,,,Marc Ferrez,,,,,,,São Cristóvão,circa,,,,
007_IMG_3471,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3472,"Avenida Central, atual Rio Branco",,Marc Ferrez,1910-01-01,1905,1915,DIAPOSITIVO/ Vidro,GELATINA/ Prata,,"Largo da Prainha, atual praça Mauá; Centro",circa,,1905/1915,,
007_IMG_3473,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3474,,,Marc Ferrez,,,,,,,Avenida Niemeyer,circa,,,,
007_IMG_3475,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3477,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3478,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3479,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3480,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3481,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3482,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3483,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3484,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3485,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3486,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3488,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3489,Jardim Botânico do Rio de Janeiro,,Marc Ferrez,,,,,,,Jardim Botânico,circa,,,,
007_IMG_3523,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3524,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3525,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3526,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3527,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3528,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3529,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3530,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3531,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3533,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3534,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3535,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3536,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3537,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3538,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3539,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3540,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3541,Palácio Monroe,,Marc Ferrez,1910-01-01,1905,1915,DIAPOSITIVO/ Vidro,GELATINA/ Prata,,"Avenida Central, atual Rio Branco; Centro",circa,,1905/1915,,
007_IMG_3544,,,Marc Ferrez,,,,,,,Avenida Niemeyer,circa,,,,
007_IMG_3546,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3547,Botafogo visto do Pão de Açúcar,,Marc Ferrez,1910-01-01,1905,1915,DIAPOSITIVO/ Vidro,GELATINA/ Prata,,Pão de Açúcar; Urca,circa,,1905/1915,,
007_IMG_3552,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Leblon,circa,,,,
007_IMG_3555,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Centro,circa,,,,
007_IMG_3558,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Botafogo,circa,,,,
007_IMG_3559,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Leblon,circa,,,,
007_IMG_3565,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3566,Glória; destaque para a avenida Beira-Mar,,Marc Ferrez,1910-01-01,1905,1915,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Rua Dias de Barros; Glória,circa,,1905/1915,,
007_IMG_3567,Vista do Pão de Açúcar tomada do morro da Urca,,Marc Ferrez,1914-01-01,1914,1914,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Morro da Urca; Urca,year,1914,1914/1914,,
007_IMG_3585,aqueduto Corcovado,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3587,Vista geral de Leme,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3588,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3590,Vista da Urca,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3592,Jardim Botanico,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3593,Pão de Açúcar da Urca,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3594,Botafogo da Urca,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3596,Botafogo da Urca,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3597,Botafogo da Urca,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3598,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Leblon,circa,,,,
007_IMG_3599,Praia de Botafogo,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3600,Rio e entrada a partir do topo do Corcovado,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3601,Chegada ao alto do Corcovado,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3602,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3603,Do alto do Pão do Açúcar,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Botafogo,circa,,,,
007_IMG_3605,A Glória vista de Ste Teresa,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3606,Fonte da Glória,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3607,,,Marc Ferrez,,,,,,,Centro,circa,,,,
007_IMG_3608,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3609,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3610,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3611,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3612,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3613,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3614,Vista para São Cristóvão,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3615,Quinta de São Cristovão,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3616,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,São Cristóvão,circa,,,,
007_IMG_3617,Quinta de São Cristovão,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3631,Santa Teresa,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Santa Teresa,circa,,,,
007_IMG_3633,Santa Teresa,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Santa Teresa,circa,,,,
007_IMG_3634,Fachada do Cine Pathé,"Segundo endereço do Cinema Pathé, de propriedade de Marc Ferrez e filhos, na Avenida Central 116.",Marc Ferrez,1922-01-01,1922,1922,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,"Avenida Central, atual Rio Branco; Centro",year,1922,1922/1922,,
007_IMG_3635,Pedra da Gávea,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Gávea,circa,,,,
007_IMG_3636,Fachada do Cine Pathé,"A visita do rei Alberto I da Bélgica (1875 – 1934) ao Brasil, entre 19 de setembro e 15 de outubro de 1920, foi a primeira realizada por uma monarca europeu à América do Sul (A Noite, 2 de junho de 1920). Ele veio acompanhado de sua esposa, a rainha Elisabeth (1876 – 1965), e o filho do casal, o príncipe Leopoldo (1901 – 1983), futuro rei Leopoldo III, juntou-se a eles no princípio de outubro. Durante sua estadia no país, o casal real foi sempre aclamado pela população e os jornais comumente referiam-se ao soberano como o “rei herói” ou o “rei soldado”, devido à sua atuação na Primeira Guerra Mundial (Jornal do Brasil, 8 de abril de 1920).",Marc Ferrez,1920-01-01,1920,1920,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,"Avenida Central, atual Rio Branco; Centro",year,1920,1920/1920,,
007_IMG_3638,Ipanema,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3639,Vista chinesa,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3640,Vista geral de Ipanema,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3641,Os arcos de Santa Teresa - Vista tirado de Santa Teresa,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3642,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3643,Avenida Niemeyer,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3645,Quinta de São Cristovão,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3646,Avenida Niemeyer,"A avenida Niemeyer foi oficialmente inaugurada durante a visita do Rei da Bélgica, Alberto I, ao Brasil, em 1920.
Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",Marc Ferrez,1920-01-01,1920,1922,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,"i/sp: 6,0 x 12,5 cm",São Conrado,circa,,1920/1922,"12,5","6,0"
007_IMG_3648,Pavilhão do Japão,,Marc Ferrez,1922-01-01,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,year,1922,,,
007_IMG_3649,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3650,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3651,,,Marc Ferrez,,,,,,,Lapa,circa,,,,
007_IMG_3652,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3653,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3654,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3655,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3656,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3657,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3658,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3659,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3660,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3670,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3671,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3672,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3673,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3674,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3675,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3676,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3685,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3688,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3689,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3690,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3691,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3692,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3694,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3714,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3715,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3716,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3717,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3719,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3721,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3722,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3725,,,Marc Ferrez,,,,,,,Lapa,circa,,,,
007_IMG_3726,,,Marc Ferrez,,,,,,,Corcovado,circa,,,,
007_IMG_3727,,,Marc Ferrez,,,,,,,Corcovado,circa,,,,
007_IMG_3728,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3729,,,Marc Ferrez,,,,,,,Corcovado,circa,,,,
007_IMG_3730,,,Marc Ferrez,,,,,,,Corcovado,circa,,,,
007_IMG_3731,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3732,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3733,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3734,,,Marc Ferrez,,,,,,,Corcovado,circa,,,,
007_IMG_3735,,,Marc Ferrez,,,,,,,Corcovado,circa,,,,
007_IMG_3736,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3738,Câmara dos Deputados,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3739,Jacarepaguá,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3740,Jacarepaguá,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3741,Statue de Dom Pedro Ier - Estátua de Dom Pedro Ier,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3742,Santa Teresa casa,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3747,Praia de Copacabana,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3748,Avenida Rio Branco,,Marc Ferrez,1914-01-01,1914,1914,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Avenida Rio Branco; Centro,year,1914,1914/1914,,
007_IMG_3749,Vista da praia de Santa Luzia,"A praia de Santa Luzia ficava em frente à igreja que tem o mesmo nome. Além do templo religioso também foi construída na extinta praia a Santa Casa de Misericórdia do Rio de Janeiro, fundada em meados do século XVI e em funcionamento até hoje no mesmo local, que na época era uma região considerada isolada, devido ao Morro do Castelo. No início do século XX, a praia de Santa Luzia era uma opção de lazer para a população carioca. Porém, em 1905, o prefeito Pereira Passos mandou construir no local garagens para os barcos dos clubes de remo. Foi o início da descaracterização do espaço. Em 1922, com a derrubada do Morro do Castelo, foi construída a Esplanada do Castelo, mas ainda era possível nadar na praia de Santa Luzia, mesmo com a diminuição da faixa de areia. Na década de 1940, a ampliação do aterro para a construção do Aeroporto Santos Dumont eliminou o que restava da praia.",Felipe Augusto Fidanza,1910-01-01,1910,1910,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Praia de Santa Luzia; Centro,year,1910,1910/1910,,
007_IMG_3750,Jardim Botanico,"O Jardim Botânico do Rio de Janeiro foi criado, em 13 de junho de 1808, cerca de três meses após o desembarque da família real portuguesa no Brasil, ocorrido em 8 de março de 1808. Foi inaugurado pelo então príncipe regente português Dom João, que havia decidido instalar no local uma fábrica de pólvora e um jardim para aclimatação de espécies vegetais originárias de outras partes do mundo.
Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",Marc Ferrez,1914-01-01,1914,1914,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,"i/sp: 6,0 x 12,5 cm",Jardim Botânico,year,1914,1914/1914,"12,5","6,0"
007_IMG_3751,Quinta de São Cristovão,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3752,Praia Leblon,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3753,Santa Teresa - aqueduto,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3756,Biblioteca Nacional,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3790,Academia de Belas Artes,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3791,Parte do exposição vista do castelo,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3794,,,Marc Ferrez,,,,,,,Lagoa Rodrigo de Freitas,circa,,,,
007_IMG_3795,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3796,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3797,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3798,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3800,,,Marc Ferrez,,,,,,,Ipanema,circa,,,,
007_IMG_3801,,,Marc Ferrez,,,,,,,Copacabana,circa,,,,
007_IMG_3802,,,Marc Ferrez,,,,,,,Copacabana,circa,,,,
007_IMG_3835,Vista de Santa Teresa tirada da estrada,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3837,Jardim Botânico - o lago,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3839,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3840,Avenue Rio Branco,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3841,Teatro Municipal do Rio de Janeiro,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3842,Vista de São Cristovão,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3843,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3877,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3878,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3879,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3880,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3881,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3883,Observatório Nacional do Rio de Janeiro,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3884,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3885,,,Marc Ferrez,,,,,,,Botafogo,circa,,,,
007_IMG_3888,,,Marc Ferrez,,,,,,,Corcovado,circa,,,,
007_IMG_3889,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3903,,,Marc Ferrez,,,,,,,Glória,circa,,,,
007_IMG_3904,Estátua equestre de Dom Pedro I,,Marc Ferrez,,,,,,,Praça Tiradentes,circa,,,,
007_IMG_3905,Estátua equestre de Dom Pedro I,,Marc Ferrez,,,,,,,Praça Tiradentes,circa,,,,
007_IMG_3906,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3907,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3908,,,Marc Ferrez,,,,,,,Glória,circa,,,,
007_IMG_3909,,,Marc Ferrez,,,,,,,Glória,circa,,,,
007_IMG_3910,,,Marc Ferrez,,,,,,,Glória,circa,,,,
007_IMG_3911,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3912,,,Marc Ferrez,,,,,,,,circa,,,,
007_IMG_3933,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3937,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,"Avenida Central, atual Rio Branco; Centro",circa,,,,
007_IMG_3939,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Botafogo,circa,,,,
007_IMG_3941,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Botafogo,circa,,,,
007_IMG_3942,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3943,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3945,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Corcovado,circa,,,,
007_IMG_3954,Rio - Corcovado,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3956,Jardim botanico,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3957,Pão de Açúcar,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3958,Palácio Monroe,"O Palácio Monroe, que na época de sua construção não tinha esse nome, foi a sede do Pavilhão Brasil na Exposição Universal de Saint Louis, também conhecida como Feira Mundial de Saint Louis, realizada entre 30 de abril e 1º de dezembro de 1904, em conjunto com os III Jogos Olímpicos. O prédio de estilo eclético, cujo projeto foi do político e engenheiro Francisco Marcelino de Souza Aguiar (1855 – 1935), conquistou o principal prêmio de arquitetura do evento. Pela primeira vez que arquitetura brasileira recebia reconhecimento internacional. Em 1906, foi remontado, no Rio de Janeiro, onde tornou-se um ícone da cidade, para sediar o III Congresso Pan-americano, e recebeu a denominação de Palácio Monroe. Em 1976, foi demolido.
Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",Marc Ferrez,1912-01-01,1912,1922,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,i/sp: 6 x 6 cm,Centro,circa,,1912/1922,6,6
007_IMG_3959,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Botafogo,circa,,,,
007_IMG_3960,Rio - Botafogo,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
007_IMG_3961,,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,Glória,circa,,,,
007_IMG_3962,Rio - rua São Clemente,,Marc Ferrez,,,,DIAPOSITIVO/ Vidro,AUTOCHROME / Corante e prata,,,circa,,,,
