id,title,description,creator,date,start_date,end_date,type,fabrication_method,dimensions,place,accurate_date,image_width,image_height,img_hd,img_sd,a,lat,lng,height,heading,tilt,fov,geometry,portals_id,portals_url,wikidata_id,wikidata_ims_id,wikidata_image,wikidata_depict,omeka_url
014AM017001,Cortejo em homenagem a Tiradentes,,Augusto Malta,1922-04-21,1922-01-01,1922-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 18,0 x 24,0 cm",Rua da Carioca; Centro,True,"24,0","18,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM017001.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM017001.jpg,,-22.906562,-43.179515,12.74,38.75,89.79,65.8,"POLYGON ((-43.17951463902469 -22.90656191100375, -43.17911976909294 -22.90298306618094, -43.17874086107894 -22.90303595070477, -43.17836940439015 -22.90312279129091, -43.17800897610055 -22.90324275168125, -43.17766304710668 -22.90339467667775, -43.17733494870978 -22.90357710326425, -43.17702784054048 -22.90378827469217, -43.17674468013519 -22.90402615739434, -43.17648819445652 -22.90428846056442, -43.1762608536322 -22.90457265821343, -43.17606484716523 -22.90487601349129, -43.17590206284444 -22.90519560503925, -43.17580707121857 -22.90543195543998, -43.17951463902469 -22.90656191100375))",17163.0,http://acervos.ims.com.br/portals/#/detailpage/17163,http://www.wikidata.org/entity/Q65621219,,,,
014AM017002,Pátio do Museu Histórico Nacional em obras,,Augusto Malta,1921-01-19,1921-01-01,1921-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,5 x 23,3 cm",Praça XV de Novembro; Centro,True,"23,3","17,5",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM017002.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM017002.jpg,,-22.905901999999998,-43.169733,9.23,-119.1,101.85,50.0,"POLYGON ((-43.16973268483625 -22.90590193124134, -43.17202298968153 -22.90881563683624, -43.17232200672783 -22.90859481923447, -43.17259608570783 -22.90834806733652, -43.17284258708447 -22.90807775763274, -43.17305913696524 -22.90778649348601, -43.17324364996217 -22.90747708005488, -43.17339434927112 -22.90715249727352, -43.17350978377743 -22.90681587114893, -43.17358884202309 -22.90647044365207, -43.17362793905748 -22.90615889659083, -43.16973268483625 -22.90590193124134))",78697.0,http://acervos.ims.com.br/portals/#/detailpage/78697,http://www.wikidata.org/entity/Q65621220,,,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,
014AM017003,Vista da rua do Mercado,,Augusto Malta,1922-01-01,1922-01-01,1922-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 24,2 x 18,3 cm",Centro,True,"18,3","24,2",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM017003.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM017003.jpg,,-22.901052,-43.175442,12.9,144.22,83.4,50.0,"POLYGON ((-43.17544157484788 -22.90105163792337, -43.17203331051834 -22.90280758607807, -43.17223656153176 -22.90310686723099, -43.17247067997413 -22.90338635541099, -43.17273341123106 -22.90364335886385, -43.17302222507447 -22.9038754023714, -43.17333434002948 -22.90408025109438, -43.17366675016296 -22.90425593210032, -43.17401625403607 -22.90440075336882, -43.17437948554146 -22.90451332009111, -43.17471105669362 -22.90458541789113, -43.17544157484788 -22.90105163792337))",17029.0,http://acervos.ims.com.br/portals/#/detailpage/17029,http://www.wikidata.org/entity/Q65621221,,,http://www.wikidata.org/entity/Q2946148 Centro,
014AM017004,Inauguração da estátua oferecida pelo México ao Brasil - Monumento a Cuauhtémoc,,Augusto Malta,1922-09-16,1922-01-01,1922-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,4 x 23,4 cm","Praça Cuauhtémoc, entre as Avenidas Rui Barbosa e Oswaldo Cruz; Praia do Flamengo",True,"23,4","17,4",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM017004.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM017004.jpg,,-22.937361,-43.172872999999996,9.71,-153.2,95.81,25.6,"POLYGON ((-43.17287279000001 -22.93736081700001, -43.17381990738888 -22.94085075509871, -43.17418679886143 -22.9407484561736, -43.17454103476335 -22.94061353166883, -43.17487920340189 -22.94044728107644, -43.17519804786517 -22.94025130559261, -43.17536070527298 -22.94013407254968, -43.17287279000001 -22.93736081700001))",19247.0,http://acervos.ims.com.br/portals/#/detailpage/19247,http://www.wikidata.org/entity/Q65621222,,,,
014AM017005,Pescadores na praia de Copacabana,,Augusto Malta,1922-10-16,1922-01-01,1922-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,2 x 24,1 cm",Copacabana,True,"24,1","17,2",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM017005.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM017005.jpg,,-22.984052,-43.189285999999996,8.54,110.66,91.97,50.2,"POLYGON ((-43.18928597747043 -22.98405233522457, -43.1853900129833 -22.98377638228618, -43.18537938750811 -22.98412926720384, -43.18540638469376 -22.98448141168291, -43.18547074483342 -22.98482942436058, -43.18557184838095 -22.98516995363979, -43.18570872190685 -22.98549971996867, -43.18588004746314 -22.98581554742703, -43.18608417526757 -22.98611439431574, -43.18631913958509 -22.98639338245403, -43.18655791447704 -22.98662778915706, -43.18928597747043 -22.98405233522457))",78615.0,http://acervos.ims.com.br/portals/#/detailpage/78615,http://www.wikidata.org/entity/Q65621223,,,,
014AM017006,"Evento de comemoração aos cem anos do Dia do Fico, em frente a",,Augusto Malta,1922-01-09,1922-01-01,1922-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i/sp: 17,7 x 23,4 cm",Igreja da Imperial Irmandade de Nossa Senhora do Rosário e São Benedito dos Homens Pretos; rua Uruguaiana; Centro,True,"23,4","17,7",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM017006.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM017006.jpg,,-22.903954000000002,-43.180119,12.69,-143.28,81.49,51.0,"POLYGON ((-43.18011889085809 -22.90395351933734, -43.18088023686089 -22.90748177618518, -43.1812520090299 -22.90739604482208, -43.18161286782302 -22.90727715925556, -43.18195933774665 -22.90712626450404, -43.1822880819205 -22.90694481387056, -43.1825959342205 -22.90673455494272, -43.1828799297758 -22.90649751275779, -43.18313733352523 -22.90623597029566, -43.18336566655859 -22.90595244648723, -43.18356272998881 -22.90564967195069, -43.18357343691831 -22.90563109496504, -43.18011889085809 -22.90395351933734))",19246.0,http://acervos.ims.com.br/portals/#/detailpage/19246,http://www.wikidata.org/entity/Q65621224,,,,
014AM018001,Visita de estudantes ao Cristo Redentor,,Augusto Malta,1931-01-01,1931-01-01,1931-01-01,FOTOGRAFIA,GELATINA/ Prata,"i: 24,0 x 18,0 cm",Morro do Corcovado,True,"18,0","24,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM018001.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM018001.jpg,,-22.951841,-43.210035999999995,702.29,-102.13,106.52,42.0,"POLYGON ((-43.21003633099998 -22.95184116799999, -43.21330680553326 -22.95380867094642, -43.21350048499599 -22.95350401235718, -43.21366080153591 -22.95318333983188, -43.21378621140779 -22.95284974172482, -43.21387550707652 -22.95250643085155, -43.21392782883737 -22.95215671354462, -43.21394267308548 -22.95180395780937, -43.21391989715496 -22.95145156088677, -43.21389591660139 -22.95128508601996, -43.21003633099998 -22.95184116799999))",17499.0,http://acervos.ims.com.br/portals/#/detailpage/17499,http://www.wikidata.org/entity/Q65621225,,,http://www.wikidata.org/entity/Q506938 Corcovado,
014AM018002,Obras de saneamento básico na praia de Botafogo,,Augusto Malta,1933-01-01,1933-01-01,1933-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,4 x 23,1 cm",Botafogo,True,"23,1","17,4",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM018002.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM018002.jpg,,-22.950097,-43.181514,19.52,96.06,83.71,50.0,"POLYGON ((-43.18151448592323 -22.95009740712036, -43.17781948267691 -22.94892986252083, -43.17771299471297 -22.94926899046754, -43.17764311651712 -22.94961609690471, -43.17761052132825 -22.94996783905598, -43.17761552334476 -22.95032082947505, -43.17765807468757 -22.95067166866771, -43.17773776584995 -22.95101697783099, -43.17785382963029 -22.95135343139397, -43.17800514851042 -22.95167778904705, -43.17816808052179 -22.95195342387114, -43.18151448592323 -22.95009740712036))",17164.0,http://acervos.ims.com.br/portals/#/detailpage/17164,http://www.wikidata.org/entity/Q65621226,,,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),
014AM018003,Praia de Botafogo,,Augusto Malta,1933-06-30,1933-01-01,1933-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,0 x 23,2 cm",Botafogo,True,"23,2","17,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM018003.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM018003.jpg,,-22.950196,-43.181258,7.49,58.69,91.04,50.0,"POLYGON ((-43.18125843572994 -22.95019563072495, -43.17909179477734 -22.94720234363497, -43.17878361895023 -22.94741231468806, -43.17849927549563 -22.94764909022994, -43.17824150276702 -22.94791039011703, -43.17801278328472 -22.9481936980229, -43.17781531982681 -22.94849628566681, -43.1776510142119 -22.94881523908351, -43.17752144897831 -22.94914748668178, -43.17742787213624 -22.94948982882151, -43.17737556694421 -22.94980056780618, -43.18125843572994 -22.95019563072495))",78698.0,http://acervos.ims.com.br/portals/#/detailpage/78698,http://www.wikidata.org/entity/Q65621535,,,,
014AM018004,Rua Pedro Américo,,Augusto Malta,1933-09-13,1933-01-01,1933-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,0 x 23,2 cm",Catete,True,"23,2","17,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM018004.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM018004.jpg,,-22.923921,-43.177792,8.13,-2.02,94.43,50.0,"POLYGON ((-43.17779153885303 -22.92392077947135, -43.1795657845903 -22.9207160923417, -43.17921619933637 -22.92057135159381, -43.17885289483741 -22.92045886693274, -43.17847936968104 -22.92037972156587, -43.17809922085547 -22.92033467764744, -43.17771610911854 -22.92032416894087, -43.17733372375353 -22.92034829664276, -43.17695574705057 -22.92040682840852, -43.17658581885535 -22.92049920058933, -43.17626663276498 -22.92060900650499, -43.17779153885303 -22.92392077947135))",78701.0,http://acervos.ims.com.br/portals/#/detailpage/78701,http://www.wikidata.org/entity/Q97772877,,,,
014AM019001,Jockey Club,,Augusto Malta,,1921-01-01,1931-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,False,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019001.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019001.jpg,,-22.972610999999997,-43.223974,24.26,-179.42,87.99,50.2,"POLYGON ((-43.22397413555624 -22.97261057104358, -43.2205183881641 -22.97958536631006, -43.22127760441747 -22.97986363805333, -43.22206279390821 -22.9800720552751, -43.22286639370348 -22.98020861047675, -43.22368066345225 -22.98027198833785, -43.22449775997702 -22.98026157839189, -43.22530981285851 -22.98017748090932, -43.22610900028325 -22.98002050593127, -43.22688762442203 -22.97979216546315, -43.22758131061219 -22.97952007216796, -43.22397413555624 -22.97261057104358))",78700.0,http://acervos.ims.com.br/portals/#/detailpage/78700,http://www.wikidata.org/entity/Q65621228,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),
014AM019002,Jockey Club,,Augusto Malta,1926-03-21,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,True,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019002.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019002.jpg,,-22.974138,-43.224977,6.81,142.68,96.81,60.2,"POLYGON ((-43.22497714570346 -22.9741378547992, -43.22136990429267 -22.97552014082923, -43.22153443218639 -22.97583901145149, -43.22173211654124 -22.9761414991558, -43.22196105368634 -22.97642469070082, -43.22221903891614 -22.97668585866769, -43.22250358771964 -22.97692248773157, -43.2228119597066 -22.97713229889078, -43.22314118500002 -22.97731327141994, -43.2234880928411 -22.9774636623357, -43.22384934213064 -22.97758202318713, -43.22422145361293 -22.97766721400914, -43.22448461819445 -22.97770644172042, -43.22497714570346 -22.9741378547992))",78699.0,http://acervos.ims.com.br/portals/#/detailpage/78699,http://www.wikidata.org/entity/Q65621229,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),
014AM019004,Jockey Club,,Augusto Malta,,1921-01-01,1931-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,False,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019004.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019004.jpg,,-22.974404999999997,-43.22487,7.9,162.59,97.07,62.6,"POLYGON ((-43.22486978072941 -22.97440462589663, -43.22193458138154 -22.97677901403646, -43.22220149902386 -22.97703245991133, -43.22249411517193 -22.97726059803123, -43.22280961172388 -22.97746123116806, -43.22314495017159 -22.97763242698861, -43.22349690086695 -22.9777725366689, -43.22386207413128 -22.97788021077765, -43.22423695290744 -22.9779544122758, -43.22461792664023 -22.9779944265068, -43.22500132605825 -22.97799986808131, -43.22538345852206 -22.9779706845898, -43.22576064359753 -22.97790715710753, -43.22580672426985 -22.97789695062536, -43.22486978072941 -22.97440462589663))",78702.0,http://acervos.ims.com.br/portals/#/detailpage/78702,http://www.wikidata.org/entity/Q65621536,,,,
014AM019005,Jockey Club,,Augusto Malta,1926-06-19,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,True,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019005.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019005.jpg,,-22.973349,-43.224246,24.89,-149.77,91.06,67.4,"POLYGON ((-43.22424612500002 -22.97334856399998, -43.22401150600157 -22.97693935424026, -43.22439492479976 -22.97694323587957, -43.22477691046055 -22.97691249794569, -43.22515378396406 -22.9768474364852, -43.22552191553878 -22.97674867812448, -43.22587775962877 -22.97661717403315, -43.2262178890488 -22.97645419076093, -43.22653902799822 -22.97626129803653, -43.22683808361512 -22.97604035364605, -43.22711217576686 -22.97579348553667, -43.22735866478978 -22.97552307131836, -43.22757517691079 -22.97523171536097, -43.22775484041973 -22.97493125092064, -43.22424612500002 -22.97334856399998))",78703.0,http://acervos.ims.com.br/portals/#/detailpage/78703,http://www.wikidata.org/entity/Q65621537,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),
014AM019006,Jockey Club,,Augusto Malta,1926-06-19,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,True,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019006.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019006.jpg,,-22.974067,-43.224185999999996,6.75,-22.91,101.03,64.6,"POLYGON ((-43.22418582842132 -22.97406724197953, -43.22739387775005 -22.97201380692533, -43.22715981895498 -22.97173419211691, -43.22689712048375 -22.9714770457329, -43.22660831228416 -22.97124484409867, -43.22629617569752 -22.97103982330902, -43.22596371667422 -22.97086395769844, -43.22561413682857 -22.9707189408322, -43.2252508026111 -22.97060616920076, -43.22487721289534 -22.97052672877478, -43.22449696529068 -22.97048138454975, -43.22411372150558 -22.97047057318093, -43.22373117209426 -22.97049439877942, -43.22354988713227 -22.97051793003797, -43.22418582842132 -22.97406724197953))",78704.0,http://acervos.ims.com.br/portals/#/detailpage/78704,http://www.wikidata.org/entity/Q65621538,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),
014AM019007,Jockey Club,,Augusto Malta,,1921-01-01,1931-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,False,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019007.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019007.jpg,,-22.973257,-43.223871,9.11,-132.29,98.83,64.0,"POLYGON ((-43.2238708930608 -22.97325745066156, -43.22492683612865 -22.97672087360617, -43.22529047909418 -22.97660890428411, -43.22564044965628 -22.97646465789369, -43.2259733772116 -22.97628952370729, -43.22628605533671 -22.97608518847931, -43.2265754726735 -22.97585362019728, -43.22683884193388 -22.97559704912418, -43.22707362674451 -22.9753179463146, -43.22727756607278 -22.97501899981206, -43.22744869599895 -22.97470308875651, -43.22758536862496 -22.97437325565206, -43.22768626793768 -22.9740326770618, -43.22771571613185 -22.97389756719052, -43.2238708930608 -22.97325745066156))",78706.0,http://acervos.ims.com.br/portals/#/detailpage/78706,http://www.wikidata.org/entity/Q65621539,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),
014AM019008,Jockey Club,,Augusto Malta,1926-06-19,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,True,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019008.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019008.jpg,,-22.972193,-43.223217,7.26,-99.35,100.02,62.4,"POLYGON ((-43.22321725352779 -22.9721925732161, -43.22618572995532 -22.97453157910925, -43.22642044717504 -22.97425242943448, -43.22662431448303 -22.97395344222511, -43.22679536865322 -22.97363749701311, -43.22693196251721 -22.9733076366315, -43.22703278082049 -22.97296703790602, -43.22709685288065 -22.97261898105714, -43.22712356192587 -22.97226681810709, -43.22711265102415 -22.97191394059637, -43.22706422554648 -22.9715637469206, -43.22697875214085 -22.97121960960245, -43.2268570542272 -22.97088484281366, -43.22684337881476 -22.97085302622526, -43.22321725352779 -22.9721925732161))",78707.0,http://acervos.ims.com.br/portals/#/detailpage/78707,http://www.wikidata.org/entity/Q65621540,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),http://situatedviews.axismaps.io/api/items/784
014AM019009,Jockey Club,,Augusto Malta,1926-08-08,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,True,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019009.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019009.jpg,,-22.974117,-43.224555,18.3,146.6,80.01,58.2,"POLYGON ((-43.22455540365342 -22.97411716781812, -43.22108930132117 -22.97577757679101, -43.22128276003975 -22.97608237142792, -43.22150773747581 -22.97636824012719, -43.22176206706516 -22.97663242968855, -43.2220432995101 -22.97687239568794, -43.2223487263662 -22.97708582698683, -43.22267540612692 -22.97727066799497, -43.22302019255498 -22.97742513847182, -43.22337976498743 -22.97754775067588, -43.22375066032244 -22.97763732369656, -43.22412930637937 -22.97769299483035, -43.22426375530348 -22.97770441402957, -43.22455540365342 -22.97411716781812))",78705.0,http://acervos.ims.com.br/portals/#/detailpage/78705,http://www.wikidata.org/entity/Q65621543,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),http://situatedviews.axismaps.io/api/items/785
014AM019010,Jockey Club,,Augusto Malta,,1921-01-01,1931-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,False,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019010.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019010.jpg,,-22.974939000000003,-43.224157,15.28,-79.16,89.75,49.6,"POLYGON ((-43.22415666830644 -22.97493888545244, -43.22794782535538 -22.97580919473679, -43.22802222041255 -22.97546288257881, -43.22805938765831 -22.97511152447169, -43.22805896943979 -22.97475850421212, -43.22802097007828 -22.97440722157787, -43.22794575581619 -22.9740610595861, -43.22783405127894 -22.97372335191399, -43.22768693248601 -22.97339735079572, -43.2275058164789 -22.97308619570448, -43.22733006596103 -22.97284027980986, -43.22415666830644 -22.97493888545244))",78709.0,http://acervos.ims.com.br/portals/#/detailpage/78709,http://www.wikidata.org/entity/Q65621541,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),http://situatedviews.axismaps.io/api/items/786
014AM019011,Jockey Club,,Augusto Malta,1926-06-24,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,True,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019011.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019011.jpg,,-22.974272,-43.224575,16.71,17.74,95.93,50.6,"POLYGON ((-43.22457478923116 -22.97427204517407, -43.22508820516283 -22.97070595623129, -43.22470609126646 -22.97067679556308, -43.22432271296029 -22.97068225819573, -43.22394176209363 -22.97072229152525, -43.22356690714557 -22.97079651003927, -43.22320175790663 -22.97090419902845, -43.22284983072468 -22.97104432146747, -43.22251451464983 -22.97121552799909, -43.22219903880372 -22.97141616992543, -43.22190818524748 -22.97164281486214, -43.22457478923116 -22.97427204517407))",78708.0,http://acervos.ims.com.br/portals/#/detailpage/78708,http://www.wikidata.org/entity/Q65621542,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),http://situatedviews.axismaps.io/api/items/787
014AM019013,Jockey Club,,Augusto Malta,,1921-01-01,1931-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,False,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019013.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019013.jpg,,-22.973411,-43.22432,22.72,-122.84,86.94,67.2,"POLYGON ((-43.22431973099999 -22.97341075300002, -43.226571173138 -22.97816368863007, -43.22706634889667 -22.97793762432293, -43.22753507057376 -22.97766796254031, -43.22797282385592 -22.97735730052499, -43.2283753927845 -22.97700863039361, -43.22873890036352 -22.97662531031042, -43.22905984589866 -22.97621103213562, -43.22933513870766 -22.97576978585998, -43.22956212787772 -22.97530582116891, -43.22973862778331 -22.97482360650628, -43.22986293911949 -22.9743277860328, -43.22993386524842 -22.97382313489372, -43.22995119439748 -22.97334165975574, -43.22431973099999 -22.97341075300002))",78710.0,http://acervos.ims.com.br/portals/#/detailpage/78710,http://www.wikidata.org/entity/Q65621544,,,,http://situatedviews.axismaps.io/api/items/788
014AM019015,Jockey Club,,Augusto Malta,1926-07-15,1926-01-01,1926-01-01,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,3 x 23,1 cm",Gávea,True,"23,1","17,3",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM019015.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM019015.jpg,,-22.975177,-43.225588,12.76,46.94,87.9,51.6,"POLYGON ((-43.22558839595863 -22.97517681707034, -43.22417994658015 -22.97182138831744, -43.22382950942201 -22.97196464632883, -43.22349601009889 -22.97213883865991, -43.22318266024096 -22.97234228785928, -43.22289247748009 -22.97257303472723, -43.22262825639214 -22.97282885717898, -43.22239254158538 -22.97310729163942, -43.2221876031939 -22.97340565676354, -43.22201541501224 -22.97372107925418, -43.22187763548184 -22.97405052152879, -43.22185674872458 -22.97411061730216, -43.22558839595863 -22.97517681707034))",78711.0,http://acervos.ims.com.br/portals/#/detailpage/78711,http://www.wikidata.org/entity/Q65621545,,,http://www.wikidata.org/entity/Q1558720 Gávea (Bairro),http://situatedviews.axismaps.io/api/items/789
014AM020002,Pensão Café Rio de Janeiro,,Augusto Malta,1925-06-20,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 17,0 x 22,8; sp:17,3 x 23,2 cm",Mangaratiba,True,"22,8","17,0",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM020002.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM020002.jpg,,,,,,,,,,,,,,,
014AM020003,Ruínas de um convento jesuíta,,Augusto Malta,1925-03-19,,,FOTOGRAFIA/ Papel,GELATINA/ Prata,"i: 16,8 x 23,0 cm; sp: 17,2 x 23,2 cm",Brás de Pina,True,"23,0","16,8",https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014AM020003.jpg,https://raw.githubusercontent.com/imaginerio/situated-views/master/images/jpeg-sd/014AM020003.jpg,,,,,,,,,,,,,,,
014avulsa,"Mercado da Praia do Peixe; ao fundo, o Hotel Machado, na rua do Mercado",,Juan Gutierrez,,1887-01-01,1897-01-01,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i: 20,8 x 27,2 cm",Centro; Praça XV,False,"27,2","20,8",,,,-22.901556,-43.174863,8.4,-135.15,90.0,50.4,"POLYGON ((-43.17486291199538 -22.90155633582853, -43.17617622890835 -22.90494408843388, -43.17653038494333 -22.90480919451634, -43.17686848115041 -22.90464297312525, -43.17718726131556 -22.90444702517538, -43.17748365529932 -22.90422323787696, -43.17775480860821 -22.90397376655608, -43.17799810988731 -22.9037010138926, -43.17821121606904 -22.9034076067759, -43.17839207493594 -22.90309637100138, -43.17853350893065 -22.90278418266474, -43.17486291199538 -22.90155633582853))",,,,,,,
014GL01-01,Palácio de São Cristóvão,"A origem da Quinta da Boa Vista está na Fazenda de São Cristóvão, uma das muitas propriedades jesuítas absorvidas pela coroa portuguesa quando da expulsão dos padres daquela ordem. Posta à venda, a fazenda dividiu-se em chácaras. Uma destas colocava-se numa elevação de terreno às margens dos rios Joana e Maracanã, de onde se desfrutava uma ""boa vista"". Quando D. João chegou ao Rio, comprou a propriedade e realizaram-se reformas, ampliações no interior, tornando-se realmente um palácio. Em 1816, o embaixador inglês, Duque de Northumberland, presenteou a residência real com o magnífico portão que hoje se encontra no Jardim Zoológico, poucos metros abaixo. No reinado de Pedro II tomou formas neoclássicas e teve o seu entorno ajardinado por Glaziou entre 1866 e 1876. A Quinta Imperial ficou de tal maneira bela que levou Oliveira Viana a chamá-la de ""Versalhes Tropical"". Além de sua beleza e situação, que lhe deram ares de Versalhes, a Quinta tem importância histórica porque lá residiram um rei de Portugal, os dois imperadores e as três imperatrizes do Brasil. Lá também nasceram a futura rainha de Portugal, D. Maria da Glória, e a Princesa Isabel, várias vezes regente, quase imperatriz. Na República, funcionou no palácio a primeira Assembléia Constituinte do novo regime e, a partir de 1892, ali se instalou o Museu Nacional, hoje importante centro de pesquisas nas áreas de Ciências Humanas e Naturais.",Georges Leuzinger,,,,FOTOGRAFIA/ Papel,ALBUMINA/ Prata,"i/sp: 5,7 x 9,9 cm",São Cristóvão,False,"9,9","5,7",,,,,,,,,,,,,,,,,
