identifier,title,description,author,date,start_date,end_date,dimensions,fabrication_method,place,accurate_date,image_width,image_height,lat,lng,height,heading,tilt,fov,geometry,image
0072430cx055-08,"Vista do Cais Pharoux, Morro do Castelo ao fundo ","Vista do Cais Pharoux, Morro do Castelo e Ministério da Agricultura tomada provavelmente de uma embarcação. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro,False,"30,0","24,0",-22.900445,-43.17151,4.53,-162.53,95.02,44.2,"POLYGON ((-43.17151027944466 -22.9004450353394, -43.17119756034806 -22.90403076413183, -43.17158061082565 -22.90404173333734, -43.17196298391988 -22.90401806345875, -43.17234099687906 -22.90395998246796, -43.17271100895515 -22.90386804976036, -43.17306945647687 -22.90374315076591, -43.17341288717946 -22.90358648841934, -43.17373799346029 -22.90339957157181, -43.1739956766959 -22.90321969059534, -43.17151027944466 -22.9004450353394))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx055-08.jpg
0072430cx055-10,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar","Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).",Marc Ferrez,1885-01-01,1880-01-01,1890-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Jurujuba ,False,"30,0","24,0",-22.957391,-43.170252000000005,240.66,63.11,87.35,50.0,"POLYGON ((-43.17025190834333 -22.95739109601801, -43.12926197632205 -22.90924819949176, -43.12433567122788 -22.91317946301773, -43.11985113292036 -22.91753643308872, -43.11585155434643 -22.92227718863419, -43.1123754744251 -22.92735611138427, -43.10945640610823 -22.93272432374792, -43.10712251224504 -22.93833015817833, -43.10539633242441 -22.94411965355696, -43.10429456349885 -22.95003707386226, -43.1038481894269 -22.95535835576979, -43.17025190834333 -22.95739109601801))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx055-10.jpg
0072430cx055-11,Entrada da Baía de Guanabara e Pão de Açúcar,"Entrada da Baía de Guanabara, onde podemos ver ao fundo à esquerda a Pedra da Gávea e, à direita, o Pão de Açúcar. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,,False,"30,0","24,0",-22.941246,-43.115505,14.53,-109.96,86.22,39.8,"POLYGON ((-43.1155053388558 -22.94124613683669, -43.11850448119864 -22.94355098657791, -43.11873535817368 -22.94326917204447, -43.11893512690674 -22.94296787459888, -43.11910186364963 -22.94264999602026, -43.11923396281858 -22.94231859775879, -43.11933015244983 -22.94197687144817, -43.1193895064408 -22.94162810816513, -43.11941145345911 -22.94127566673198, -43.11941158134094 -22.94125086722055, -43.1155053388558 -22.94124613683669))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx055-11.jpg
0072430cx056a-01,Teatro Municipal,"Vista do Teatro Municipal, inaugurado em 1909, tomado da Biblioteca Nacional. ",Marc Ferrez,1910-01-01,1909-01-01,1915-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Cinelândia ,False,"30,0","24,0",-22.909748999999998,-43.175575,14.83,-52.58,94.71,36.0,"POLYGON ((-43.17557515825992 -22.90974865005923, -43.17925728617337 -22.90854996410172, -43.17911199956523 -22.90822329359749, -43.17893265238791 -22.90791131332006, -43.17872097201713 -22.90761702769861, -43.17847899716458 -22.90734327074051, -43.17820905823963 -22.907092678743, -43.17791375490393 -22.9068676649093, -43.17779421156485 -22.90678852248431, -43.17557515825992 -22.90974865005923))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx056a-01.jpg
0072430cx056a-02,Teatro Municipal,"Vista do Teatro Municipal, inaugurado em 1909, tomado da Biblioteca Nacional. ",Marc Ferrez,1910-01-01,1905-01-01,1915-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Cinelândia ,False,"30,0","24,0",-22.909748999999998,-43.175575,14.47,-52.58,94.71,36.0,"POLYGON ((-43.17557515825992 -22.90974865005923, -43.17925728617337 -22.90854996410172, -43.17911199956523 -22.90822329359749, -43.17893265238791 -22.90791131332006, -43.17872097201713 -22.90761702769861, -43.17847899716458 -22.90734327074051, -43.17820905823963 -22.907092678743, -43.17791375490393 -22.9068676649093, -43.17779421156485 -22.90678852248431, -43.17557515825992 -22.90974865005923))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx056a-02.jpg
0072430cx056a-04,Escola Nacional de Belas Artes ,"Vista da Escola Nacional de Belas Artes, antiga Academia Nacional de Belas Artes (atual MNBA) tomado da frente do Teatro Municipal.",Marc Ferrez,1910-01-01,1908-01-01,1915-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Cinelândia ,False,"30,0","24,0",-22.90971,-43.176239,10.16,15.83,98.46,52.8,"POLYGON ((-43.17623944820399 -22.90970961291859, -43.1769550404921 -22.90617323778046, -43.17657529576191 -22.90612565834634, -43.17619231689179 -22.90611259344715, -43.17580979188597 -22.90613416889507, -43.17543140437908 -22.90619017692315, -43.17506079817193 -22.90628007818567, -43.17470154215036 -22.90640300695067, -43.17435709592471 -22.90655777943487, -43.17403077652038 -22.90674290520079, -43.17372572644 -22.9069566015064, -43.17361511907615 -22.9070456158922, -43.17623944820399 -22.90970961291859))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx056a-04.jpg
0072430cx056a-07,Teatro Municipal,"Vista do Teatro Municipal, inaugurado em 1909, tomado da Biblioteca Nacional. ",Marc Ferrez,1910-01-01,1908-01-01,1915-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Cinelândia ,False,"30,0","24,0",-22.909748999999998,-43.175575,14.83,-52.58,94.71,36.0,"POLYGON ((-43.17557515825992 -22.90974865005923, -43.17925728617337 -22.90854996410172, -43.17911199956523 -22.90822329359749, -43.17893265238791 -22.90791131332006, -43.17872097201713 -22.90761702769861, -43.17847899716458 -22.90734327074051, -43.17820905823963 -22.907092678743, -43.17791375490393 -22.9068676649093, -43.17779421156485 -22.90678852248431, -43.17557515825992 -22.90974865005923))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx056a-07.jpg
0072430cx056a-08,Teatro Municipal,"Vista do Teatro Municipal, inaugurado em 1909, tomado da Biblioteca Nacional. ",Marc Ferrez,1910-01-01,1908-01-01,1915-01-01,"i:/sp: 30,0 x 24,0 cm",GELATINA/ Prata,Centro; Cinelândia ,False,"24,0","30,0",-22.909784,-43.176142,17.92,-28.57,90.83,42.8,"POLYGON ((-43.17614193799993 -22.90978354899999, -43.1791333294729 -22.90747099102181, -43.17887284557999 -22.90721204743253, -43.17858606304585 -22.90697786856412, -43.17827574370798 -22.90677070955334, -43.17794487602016 -22.90659256532673, -43.17759664627557 -22.90644515139318, -43.17723440792655 -22.90632988732727, -43.17686164929629 -22.90624788310181, -43.17662767222284 -22.90621420104306, -43.17614193799993 -22.90978354899999))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx056a-08.jpg
0072430cx056a-11,Teatro Municipal,"Vista do Teatro Municipal, inaugurado em 1909, na Avenida Central. ",Marc Ferrez,1910-01-01,1908-01-01,1915-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Cinelândia ,False,"30,0","24,0",-22.910282000000002,-43.175836,9.57,-30.48,101.06,44.4,"POLYGON ((-43.17583605010388 -22.91028173329512, -43.17894284573879 -22.90810208346367, -43.17869594745902 -22.90783208163215, -43.17842150829247 -22.90758567110526, -43.17812217123083 -22.90736522481642, -43.17780081898922 -22.90717286565251, -43.17746054624663 -22.90701044601433, -43.17710462984687 -22.90687952998174, -43.17673649724743 -22.90678137825492, -43.17639614348415 -22.90672164017888, -43.17583605010388 -22.91028173329512))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx056a-11.jpg
0072430cx056a-12,Teatro Municipal,"Vista do Teatro Municipal, inaugurado em 1909, na Avenida Central. ",Marc Ferrez,1910-01-01,1908-01-01,1915-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Cinelândia ,False,"30,0","24,0",-22.909901,-43.176046,10.6,-32.09,97.27,45.6,"POLYGON ((-43.17604632851666 -22.90990134433852, -43.17924190426673 -22.90783347275042, -43.17900647300362 -22.90755491636958, -43.17874253540629 -22.90729895724535, -43.17845263335309 -22.90706806026949, -43.17813955871701 -22.90686444897283, -43.17780632648005 -22.90669008411652, -43.17745614570102 -22.90654664481374, -43.17709238861636 -22.90643551236338, -43.17671855817114 -22.9063577569512, -43.1766748735804 -22.90635096049046, -43.17604632851666 -22.90990134433852))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx056a-12.jpg
0072430cx056b-01,Avenida Central,,Marc Ferrez,,,,,,,False,,,-22.904951,-43.177872,40.1,11.06,80.32,50.0,"POLYGON ((-43.17787187299999 -22.90495087500003, -43.17881282843312 -22.90145958056617, -43.17843680834125 -22.90139143406601, -43.17805534804021 -22.90135756603985, -43.17767212091425 -22.90135830262959, -43.17729081735766 -22.90139363674201, -43.17691510924566 -22.90146322811712, -43.17654861458306 -22.90156640660399, -43.17619486267139 -22.90170217861266, -43.17585726012904 -22.90186923668008, -43.17557335878073 -22.90204270355008, -43.17787187299999 -22.90495087500003))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/0072430cx056b-01.jpg
0072430cx056b-02,Avenida Central,,Marc Ferrez,,,,,,,False,,,-22.898014,-43.180316,9.2,153.3,96.91,50.0,"POLYGON ((-43.18031634945182 -22.89801384243004, -43.17725174429717 -22.90024332887868, -43.17750372389545 -22.90050930648998, -43.17778279210559 -22.90075125121438, -43.17808626133046 -22.9009668328575, -43.17841120892126 -22.90115397512003, -43.17875450532704 -22.90131087559862, -43.17911284423891 -22.90143602314867, -43.17948277443837 -22.90152821244158, -43.17986073304292 -22.90158655557617, -43.18020049446254 -22.9016095403926, -43.18031634945182 -22.89801384243004))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/0072430cx056b-02.jpg
0072430cx056b-04,Avenida Central,,Marc Ferrez,,,,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,,False,"30,0","24,0",-22.90471,-43.177954,31.4,-6.75,85.73,45.0,"POLYGON ((-43.17795449300002 -22.90470952100002, -43.18095816317016 -22.89976850120351, -43.18041795841649 -22.89952109494059, -43.17985403185807 -22.89932365433179, -43.1792718138743 -22.8991780806165, -43.17867691091753 -22.89908577558046, -43.1780750515439 -22.89904762806232, -43.17747203127051 -22.89906400539783, -43.17687365678902 -22.89913474988396, -43.17795449300002 -22.90470952100002))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/0072430cx056b-04.jpg
0072430cx058-02,Rua Primeiro de Março ,"Rua Primeiro de Março, em destaque o prédio que tem como placa Banco Sulamericano. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro ,False,"30,0","24,0",-22.900776,-43.176818,14.63,126.69,94.11,50.0,"POLYGON ((-43.17681802858232 -22.90077634242025, -43.17299394954254 -22.90150526447204, -43.17308991955281 -22.90184703631655, -43.17322179413848 -22.90217849712908, -43.17338830349836 -22.9024964546738, -43.17358784423834 -22.90279784674035, -43.17381849480586 -22.90307977063864, -43.17407803399046 -22.90333951115798, -43.17436396231214 -22.90357456672094, -43.17467352609171 -22.90378267348018, -43.17496613045701 -22.90394340709413, -43.17681802858232 -22.90077634242025))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-02.jpg
0072430cx058-03,Vista do Canal do Mangue,"Vista do Canal do Mangue tomada das proximidades da atual Cidade Nova, antes das obras de aterramento iniciadas em 1902. ",Marc Ferrez,1900-01-01,1895-01-01,1902-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro; Cidade Nova ,False,"30,0","24,0",-22.908258,-43.200715,8.16,-110.79,98.58,45.0,"POLYGON ((-43.20071465428099 -22.90825777508839, -43.20355819098251 -22.9107235426056, -43.20380688161993 -22.91045493632349, -43.2040257909745 -22.91016517012231, -43.20421281093115 -22.90985703473531, -43.20436614053869 -22.90953349778946, -43.20448430334805 -22.9091976752212, -43.20456616162372 -22.90885280126443, -43.20461092729156 -22.90850219730012, -43.20461825086279 -22.90815175012546, -43.20071465428099 -22.90825777508839))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-03.jpg
0072430cx058-04,Porto do Rio de Janeiro ,"Cais do Porto do Rio, na região da Praça XV e arredores. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro ,False,"30,0","24,0",-22.897633,-43.210823,8.49,91.01,89.37,45.4,"POLYGON ((-43.21082283648004 -22.89763288957847, -43.20719452580077 -22.89630298280883, -43.20707048967686 -22.89663699982005, -43.2069825899105 -22.89698060814586, -43.20693167328598 -22.89733049871039, -43.20691823044023 -22.89768330191169, -43.20694239112678 -22.89803562007153, -43.207003922955 -22.8983840601565, -43.20710223361699 -22.89872526645544, -43.20723637658121 -22.89905595289842, -43.20724779654537 -22.89908013294986, -43.21082283648004 -22.89763288957847))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-04.jpg
0072430cx058-05,"Estação do Cosme Velho, Estrada de Ferro do Corcovado, Km 0","Estação do Cosme Velho, ponto de partida da Estrada de Ferro do Corcovado. ",Marc Ferrez,1890-01-01,1884-01-01,1895-01-01,"i:/sp: 24,0 x 30 cm",GELATINA/ Prata,Cosme Velho,False,30,"24,0",-22.940364000000002,-43.19822,46.35,-128.64,99.1,46.0,"POLYGON ((-43.19822046739378 -22.94036365866321, -43.20007570793334 -22.94352933245484, -43.20040371892068 -22.94334662517291, -43.20071070261672 -22.94313518980444, -43.20099370251785 -22.94289706271705, -43.20124999315399 -22.94263453733915, -43.20147710633729 -22.94235014206781, -43.20167285493102 -22.94204661591375, -43.20183535390945 -22.94172688211823, -43.20196303850632 -22.94139401999609, -43.20198217820612 -22.94133310744112, -43.19822046739378 -22.94036365866321))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-05.jpg
0072430cx058-06,Porto do Rio de Janeiro ,"Cais do Porto do Rio, na região da Praça XV e arredores.",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro ,False,"30,0","24,0",-22.897858,-43.209621999999996,7.2,46.72,99.92,60.0,"POLYGON ((-43.20962247131586 -22.89785773850733, -43.20849924997543 -22.89441248395991, -43.20813808646779 -22.89453049287036, -43.2077912173493 -22.89468054425719, -43.2074619829725 -22.89486119314709, -43.20715355390521 -22.89507069991088, -43.20686890040152 -22.89530704701249, -43.20661076380002 -22.89556795843403, -43.20638163012428 -22.89585092158994, -43.20618370614014 -22.89615321151938, -43.20601889810007 -22.89647191712418, -43.20588879337974 -22.89680396919969, -43.20582181297435 -22.89703178824087, -43.20962247131586 -22.89785773850733))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-06.jpg
0072430cx058-07,"Avenida Central, atual Avenida Rio Branco ","Trecho da Avenida Central, atual Avenida Rio Branco, ainda em processo de obras. ",Marc Ferrez,1906-01-01,1901-01-01,1911-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro ,False,"30,0","24,0",-22.896662,-43.180673,17.51,175.17,86.86,50.0,"POLYGON ((-43.18067269615357 -22.89666198463638, -43.17873047888947 -22.89978277302419, -43.17907189212016 -22.89994311618464, -43.17942872308394 -22.90007185956899, -43.17979753508902 -22.90016776321662, -43.18017477602496 -22.90022990345257, -43.18055681258112 -22.90025768178574, -43.1809399652479 -22.90025083067445, -43.18132054376355 -22.90020941610389, -43.18169488266462 -22.90013383695038, -43.18201947358428 -22.90003855528979, -43.18067269615357 -22.89666198463638))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-07.jpg
0072430cx058-08,"Vista do bairro da Glória, Pão de Açúcar ao fundo ","Vista do bairro e do Outeiro da Glória, ao fundo o morro do Pão de Açúcar. Fotografia tirada durante o processo da obra promovida no governo do Pereira Passos. ",Marc Ferrez,1904-01-01,1899-01-01,1909-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Glória ,False,"30,0","24,0",-22.918449,-43.178771000000005,63.73,139.91,90.5,55.4,"POLYGON ((-43.17877099150156 -22.91844865969608, -43.17515561045286 -22.91980945276395, -43.17531782969604 -22.9201292957086, -43.1755133060084 -22.92043295336724, -43.17574015698666 -22.92071750123238, -43.17599619801953 -22.92098019882392, -43.17627896332336 -22.92121851608645, -43.17658572968787 -22.9214301577602, -43.17691354270294 -22.92161308549079, -43.17725924521456 -22.9217655374647, -43.17761950773508 -22.92188604538108, -43.17793151089781 -22.92196186229176, -43.17877099150156 -22.91844865969608))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-08.jpg
0072430cx058-09,Vista do Largo da Carioca com o convento de Santo Antônio ao fundo ,"Vista do Largo da Carioca e Convento de Santo Antônio, tomada do antigo chafariz de 35 bicas. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro,False,"30,0","24,0",-22.906928,-43.177865999999995,23.07,-65.79,90.17,50.2,"POLYGON ((-43.17786629654556 -22.90692792230881, -43.18177106908765 -22.90698459697328, -43.18175829216991 -22.90663177274644, -43.18170803345166 -22.90628180104978, -43.18162077723419 -22.90593805226703, -43.18149736410474 -22.90560383682715, -43.18133898283095 -22.90528237332537, -43.18114715890358 -22.90497675752957, -43.18092373983782 -22.9046899325702, -43.18067087737502 -22.90442466060082, -43.18041200327292 -22.90420000337631, -43.17786629654556 -22.90692792230881))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-09.jpg
0072430cx058-10,"Bairro da Glória, ao fundo a Igreja de Nossa Senhora da Glória do Outeiro ","Bairro e Outeiro da Glória, trilhos de bondes e o relógio da Glória.",Marc Ferrez,1905-01-01,1905-01-01,1910-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Glória,False,"30,0","24,0",-22.919683,-43.176583,11.31,141.78,93.0,50.6,"POLYGON ((-43.17658258399999 -22.91968303000003, -43.17308726093705 -22.92128808236636, -43.17327489807032 -22.92159590742492, -43.173494391372 -22.92188531049704, -43.1737436271023 -22.92215350434639, -43.17402020503012 -22.9223979059864, -43.17432146154673 -22.92261616156099, -43.17464449531825 -22.92280616901866, -43.17498619522978 -22.92296609836144, -43.17534327035185 -22.92309440927342, -43.17570862708343 -22.92318909486901, -43.17658258399999 -22.91968303000003))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-10.jpg
0072430cx058-11,Igreja de Nossa Senhora do Carmo da Lapa do Desterro e o Grande Hotel,,Marc Ferrez,1905-01-01,1900-01-01,1910-01-01,"sp: 24,0 x 30,0 cm",GELATINA/ Prata,Lapa,False,"30,0","24,0",-22.913794,-43.177975,11.71,-171.35,96.61,60.4,"POLYGON ((-43.17797507899996 -22.91379449200002, -43.17654359259267 -22.91714142414803, -43.17690665493706 -22.91725454593677, -43.17728000757478 -22.91733434470027, -43.17766005465312 -22.91738005187347, -43.17804313582816 -22.91739122723671, -43.17842556152672 -22.91736776315659, -43.17880364849024 -22.91730988562292, -43.17917375525768 -22.91721815207156, -43.17953231724546 -22.91709344601441, -43.17987588108605 -22.91693696852803, -43.18020113789422 -22.91675022668326, -43.18042275182829 -22.91659763817092, -43.17797507899996 -22.91379449200002))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-11.jpg
0072430cx058-12,Vista do Largo da Carioca com o Chafariz de 35 bicas ao fundo,"Vista do Largo da Carioca, com antigo chafariz ao fundo. ",Marc Ferrez,1890-01-01,1885-01-01,1995-01-01,"i/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro,False,"30,0","24,0",-22.906389,-43.178898,16.21,127.04,87.22,50.2,"POLYGON ((-43.17889820388481 -22.90638942669178, -43.17507805728975 -22.90713632860782, -43.17517592481772 -22.90747764453048, -43.17530964078813 -22.90780848065209, -43.1754779176644 -22.90812565075186, -43.17567913502791 -22.90842610020208, -43.17591135517675 -22.90870693538993, -43.17617234178164 -22.90896545158915, -43.17645958142018 -22.90919915901308, -43.17677030778151 -22.9094058067978, -43.17707103641469 -22.90956869384237, -43.17889820388481 -22.90638942669178))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-12.jpg
0072430cx058-13,Cais do Porto ,"Cais do Porto do Rio, na região da Praça XV e arredores. Ao fundo, o morro do Castelo. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro,False,"30,0","24,0",-22.897704,-43.210444,10.06,86.7,86.65,40.4,"POLYGON ((-43.2104440752219 -22.89770434090045, -43.20686390603925 -22.89626797424541, -43.20672831084862 -22.8965981568393, -43.20662849962746 -22.8969389929176, -43.20656543386503 -22.89728720011028, -43.20653972119553 -22.89763942503545, -43.2065516095357 -22.89799227559257, -43.2066009846861 -22.89834235362954, -43.20668737141961 -22.89868628766911, -43.2067082285828 -22.89875164196843, -43.2104440752219 -22.89770434090045))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-13.jpg
0072430cx058-14,Porto do Rio de Janeiro ,"Cais do Porto do Rio, na região da Praça XV e arredores. Ao fundo, o morro do Castelo. ",Marc Ferrez,1890-01-01,1885-01-01,1895-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Centro,False,"30,0","24,0",-22.896791,-43.207165,9.66,-109.88,98.48,50.4,"POLYGON ((-43.20716480879037 -22.89679058503502, -43.20992116071781 -22.89933875386202, -43.21017901703176 -22.8990776013351, -43.21040784340911 -22.89879442349298, -43.21060543621066 -22.89849194762206, -43.21076989264665 -22.89817308684929, -43.21089962909634 -22.89784091208259, -43.21099339635214 -22.89749862243232, -43.21105029164145 -22.89714951439878, -43.21106976731094 -22.89679695012272, -43.2110528296414 -22.89645588795634, -43.20716480879037 -22.89679058503502))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx058-14.jpg
0072430cx061-03,Floresta da Tijuca com o Morro Dois Irmãos e a Pedra da Gávea ao fundo ,,Marc Ferrez,1886-01-01,1881-01-01,1891-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Floresta da Tijuca,False,"30,0","24,0",-22.956301,-43.240522,500.98,-134.68,88.41,47.4,"POLYGON ((-43.24052220499223 -22.95630075100287, -43.3176564066583 -23.13550198605374, -43.3363822892855 -23.12767637229447, -43.35418146740621 -23.11819850471512, -43.37088210501831 -23.10715999941519, -43.38632309829512 -23.09466753343836, -43.40035563727663 -23.08084180304377, -43.41284464281065 -23.0658163463389, -43.42367006477686 -23.04973624219989, -43.4327280292177 -23.0327566985955, -43.43611109301469 -23.02508984981781, -43.24052220499223 -22.95630075100287))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx061-03.jpg
0072430cx063-04, Viaduto do Silvestre,,Marc Ferrez,,,,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,,False,"30,0","24,0",-22.946178,-43.205214,216.45,60.07,87.03,50.0,"POLYGON ((-43.20521418996304 -22.94617821817609, -43.17371852524571 -22.90484984241188, -43.16947208251335 -22.90789164429671, -43.16556956495376 -22.91130210105716, -43.16204855284989 -22.91504839464, -43.15894296366055 -22.91909447247203, -43.1562827250676 -22.92340139365757, -43.15409348602586 -22.92792770303884, -43.15239636862633 -22.93262982955364, -43.15120776320465 -22.93746250508795, -43.15058753187598 -22.94183021859574, -43.20521418996304 -22.94617821817609))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/2/0072430cx063-04.jpg
0072430cx066-01,"Praia de Botafogo, vendo-se o Morro da Viúva",Trecho da praia de Botafogo que foi concluído no ano de 1907. ,Marc Ferrez,1908-01-01,1907-01-01,1912-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Botafogo ,False,"30,0","24,0",-22.943322,-43.182293,37.68,74.65,85.66,53.2,"POLYGON ((-43.18229294377836 -22.94332180489622, -43.1768684545625 -22.93882751183566, -43.17641621805443 -22.93933878407168, -43.17602057264764 -22.93988841488612, -43.17568532902166 -22.94047111146743, -43.17541371632992 -22.94108126251854, -43.1752083510792 -22.9417129922818, -43.17507121190329 -22.94236021711304, -43.17500362047485 -22.94301670406038, -43.17500622874054 -22.94367613088423, -43.17507901260387 -22.94433214694045, -43.17513707135816 -22.94463649011856, -43.18229294377836 -22.94332180489622))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-01.jpg
0072430cx066-03,"Praia de Botafogo, vendo-se o Morro da Viúva e o Corcovado ao fundo",Trecho da praia de Botafogo que foi concluído no ano de 1907. ,Marc Ferrez,1908-01-01,1907-01-01,1913-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Botafogo ,False,"30,0","24,0",-22.943304,-43.182266,35.66,84.35,92.24,51.4,"POLYGON ((-43.18226580866615 -22.94330391076531, -43.17893128686057 -22.94143016776881, -43.17874790579295 -22.94174017471324, -43.1785984028826 -22.94206524148862, -43.17848421812815 -22.94240223762114, -43.17840645143222 -22.94274791773057, -43.17836585199952 -22.94309895278209, -43.17836281111126 -22.9434519621447, -43.17839735834586 -22.94380354614742, -43.17846916128288 -22.9441503188199, -43.17857752869332 -22.94448894050208, -43.17859737514141 -22.94454008086677, -43.18226580866615 -22.94330391076531))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-03.jpg
0072430cx066-04,Praia de Copacabana,"Praia de Copacabana, com Forte de Copacabana e Igreja de Nossa Senhora de Copacabana à esquerda.",Marc Ferrez,1910-01-01,1905-01-01,1915-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Copacabana,False,"30,0","24,0",-22.973754,-43.18967,34.61,175.79,87.03,50.0,"POLYGON ((-43.18967022890453 -22.97375435032702, -43.18538854029285 -22.98080473084434, -43.18615978623124 -22.98115717126127, -43.18696484519057 -22.98143831494024, -43.18779596290488 -22.98164545386184, -43.18864513397785 -22.98177659282119, -43.1895041790282 -22.98183046865594, -43.19036482351548 -22.98180656241992, -43.19121877748479 -22.98170510438436, -43.19205781546041 -22.98152707181865, -43.19278313529498 -22.98130640619519, -43.18967022890453 -22.97375435032702))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-04.jpg
0072430cx066-07,Praia de Ipanema a partir do Arpoador ,"Vista da praia de Ipanema, ao fundo o morro Dois Irmãos e a Pedra da Gávea.",Marc Ferrez,1895-01-01,1890-01-01,1900-01-01,"i:/sp: 24,0 x 30,0 cm",GELATINA/ Prata,Ipanema,False,"30,0","24,0",-22.989936,-43.190983,-4.36,-97.82,88.78,43.6,"POLYGON ((-43.19098342499997 -22.98993552100001, -43.19438133196447 -22.99171204416902, -43.1945541216544 -22.99139688993404, -43.19469252247087 -22.9910676621489, -43.19479520175569 -22.99072753154817, -43.1948611709029 -22.99037977384524, -43.19488979487004 -22.99002773818272, -43.19488079828319 -22.98967481487661, -43.19483426807791 -22.98932440276491, -43.19477571600238 -22.98906793900414, -43.19098342499997 -22.98993552100001))",https://raw.githubusercontent.com/imaginerio/situated-views/master/images/1/0072430cx066-07.jpg
