Source ID,SSID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
014GL16,,Vista da Praia Grande,Georges Leuzinger,,"A Vila Real da Praia Grande foi elevada à categoria de capital da Província do Rio de Janeiro em 1834, quando esta foi transformada em  município neutro e sede do Governo Imperial. Tornou-se cidade no ano seguinte e passou a se chamar Nictheroy. Hoje a praia está restrita a uma pequena faixa de areia na região central de Niterói.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,,,,,,,,
014GL17,,Vista da Baía de Guanabara a partir de Niterói,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,165.0,105.0,-22.88309,-43.13211,,,,
014GL18,,"George Leuzinger, sentado à esquerda, em companhia de outros homens não identificados",Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87141,Photographic print,Albumine,,,,160.0,86.0,-22.8966,-43.17376,,Q65621249,,
014GL19,,Veleiros ancorados no porto e Baía de Guanabara,Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,,,-22.88388,-43.17498,,,,
014GL20,,"Panorama do Rio de Janeiro, Pão de Açúcar ao fundo",Georges Leuzinger,,"Tirada da Ilha das Cobras, esta fotografia nos dá um panorama da principal orla marítima da cidade. À direita vemos o Morro do Castelo com a igreja e o antigo Colégio dos Jesuítas. Construída em 1567, quando da chegada dos padres jesuítas na cidade, a igreja guardava verdadeiras relíquias, como a sepultura de Estácio de Sá e a imagem do padroeiro São Sebastião. Foi destruída, porém, em 1922, junto com o morro do Castelo. O Externato Santo Inácio, instituído desde 1903, em Botafogo, aproveitou alguma de suas relíquias, como o sino.",1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/17165,Photographic print,Albumine,,,,227.0,101.0,-22.89585,-43.173,http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q10332478 Morro do Castelo,Q64007185,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GL20.jpg
014GL21,,Vista do centro a partir do Santo Cristo,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,165.0,108.0,-22.90232,-43.20056,,Q65621250,,
014GL23,,Vista do porto do Rio de Janeiro,Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,,,-22.88396,-43.1747,,,,
014GL24,,Panorama dos bairros da Saúde e Gamboa,Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,,,-22.89408,-43.19361,http://www.wikidata.org/entity/Q3757943 Gamboa,Q65621251,,
014GL25,,Panorama de Niterói,Georges Leuzinger,,"A Vila Real da Praia Grande foi elevada à categoria de capital da Província do Rio de Janeiro em 1834, quando esta foi transformada em  município neutro e sede do Governo Imperial. Tornou-se cidade no ano seguinte passou a se chamar Nictheroy. Hoje a Praia está restrita a uma pequena faixa de areia na região centro de Niterói. São Domingos, que vemos à direita na foto, era área pertencente à Sesmaria dos Índios. Foi ocupado pelo colonizador português, que em suas terras estabeleceu uma plantação de cana de açúcar e um engenho, além de fundar uma pequena igreja, a atual Igreja de São Domingos. Por volta de 1816, uma visita de D. João VI impulsionou o desenvolvimento do povoado fundado em torno do Largo de São Domingos. Um Alvará Régio elevava o povoado à condição de  Vila Real, estabelecendo sua sede em São Domingos da Praia Grande. No entanto, por ser a área do largo pequena para o estabelecimento de prédios como o da  Câmara e o da Cadeia, a sede da Vila foi deslocada para outro local, conhecido como antigo Campo de Dona Helena. As praias de São Domingos e da Praia Grande foram importantes portos de embarque e desembarque de vapores que faziam a comunicação entre o Rio e Niterói.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,,,,,,,,
014GL27,,Vista do porto e da alfândega,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82636,Photographic print,Albumine,,,,280.0,225.0,,,http://www.wikidata.org/entity/Q2946148 Centro,Q65621252,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GL27.jpg
014GL28,,"Capela Inglesa, Rua dos Barbonos e Arcos da Lapa",Georges Leuzinger,,,1870 circa,1865,1875,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,250.0,189.0,-22.90917,-43.17484,,,,
014GL29,,"Casa da Moeda, atual Arquivo Nacional, a partir do Campo de Santana",Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,242.0,192.0,-22.90622,-43.18987,http://www.wikidata.org/entity/Q10353440 Campo de Santana,Q65621253,,
014GL30,,Vista do bairro do Catete,Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,,,-22.92341,-43.17956,,,,
014GL31,,"Baía de Botafogo, a partir do Flamengo",Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,256.0,193.0,-22.94154,-43.17538,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621254,,
014GL32,,Praia Grande (Niterói); tomada do Morro da Penha,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/87142,Photographic print,Albumine,,,,249.0,189.0,-22.88207,-43.12618,,Q65621255,,
014GL33,,"Panorama da Praia de Botafogo, morro do Corcovado e Pedra da Gávea ao fundo",Georges Leuzinger,,,1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,238.0,185.0,-22.94151,-43.17552,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621256,,
014GL34,,"Praça da Constituição, atual Praça Tiradentes",Georges Leuzinger,,"Praça com a Estatua de Dom Pedro I. (no cavallo). A estátua eqüestre de D. Pedro I foi feita na França por Louis Rochet, cujo assistente era Augusto Rodin. Em 1861, Rochet montou o monumento na Praça da Constituição, e quatro anos depois foi instalado o gradil em ferro fundido que circunda a estátua, executado pelo artista Miguel Couto dos Santos. A Praça era inicialmente conhecida como Rocio ou Rocio Grande, depois Terreiro da Polé e Campo dos Ciganos (por ter sido um dos primeiros locais em que se instalaram os ciganos na cidade). Em 26 de fevereiro de 1821 foi palco do juramento, por D. João VI, da futura Constituição que seria votada pelas Cortes de Lisboa; a partir daí, mudou o nome para Praça da Constituição. Após a Proclamação da República, ainda em 1889, foi sugerido que mudasse o nome para Praça Tiradentes, prontamente atendido pela Câmara.",1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88661,Photographic print,Albumine,,,,240.0,192.0,-22.90682,-43.18194,http://www.wikidata.org/entity/Q2946148 Centro,Q65621257,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GL34.jpg
014GL36,,Vista da Glória a partir do Outeiro,Georges Leuzinger,,"Em fotografia tirada do Outeiro da Glória, podemos ver a enseada da Glória com a Lapa e o Passeio ao fundo. À direita vemos o Morro do Castelo, primeira área ocupada na cidade depois do descobrimento. A igrejinha que vemos logo abaixo do Morro do Castelo é a de Santa Luzia, a mais antiga da cidade. Foi erguida em 1592 por pescadores e passou por duas grandes reformas, em 1752 e 1872. Há indícios de que o lugar onde se encontra hoje não é o mesmo de 1592; suas paredes estavam em situação precária e era muito perto do mar, motivos para reconstruí-la em terreno melhor. Este novo local não era distante e foi doado pela Irmandade de mesmo nome, criada por volta de 1519. À esquerda, bem abaixo, vemos um pedaço do Mercado da Glória, construído em 1857 e demolido durante as reformas urbanas entre 1903 e 1906. A cadeia de montanhas bem ao fundo faz parte da Serra dos Órgãos.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88662,Photographic print,Albumine,,,,240.0,190.0,-22.92127,-43.17528,http://www.wikidata.org/entity/Q1532671 Glória,Q65621258,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GL36.jpg
014GL38,,Palmeira,Georges Leuzinger,,,,,,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,191.0,240.0,,,,,,
014GL39,,Pedra da Gávea a partir da Barra da Tijuca,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,188.0,240.0,-23.01386,-43.29633,,Q65621259,,
014GL40,,"Cascatinha da Tijuca,",Georges Leuzinger,,"Cascatinha da Tijuca, anteriormente conhecida como Cascatinha Taunay.",1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,190.0,240.0,-22.95899,-43.2775,http://www.wikidata.org/entity/Q2107829 Tijuca,Q65621260,,
014GL42,,Vista do Andaraí a partir do Alto da Boa Vista,Georges Leuzinger,,"O caminho que aparece à direita da foto é provavelmente a atual Estrada Velha da Tijuca, que dava acesso às plantações de café na região em que hoje está a Floresta da Tijuca.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,230.0,200.0,-22.96048,-43.27109,,Q65621261,,
014GL43,,Panorama de Botafogo a partir do Humaitá,Georges Leuzinger,,"Na foto vemos a rua São Clemente, aberta junto ao Morro da Quinta do Vigário Geral (propriedade do padre Clemente de Matos). À São Clemente foram acrescidos o Caminho Novo de São Joaquim (atual Voluntários da Pátria), em 1826; a Real Grandeza, paralela à moldura da foto;  Todos os Santos (atual Mena Barreto); e a de São João Batista. Podemos notar a construção da igreja de São João Batista na rua Nova de São Joaquim, nas terras doadas por Joaquim Marques Leão em 1831, somente concluída em 1875. . A rua em frente ao cemitério é o velho Caminho do Berquó, atual rua General Polidoro. A fotografia foi tirada da chácara do Senhor Rocha, onde Darwin teria se hospedado quando veio ao Rio em 1832, como parte de sua viagem científica ao redor do mundo.",1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,,Photographic print,Albumine,,,,,,-22.95817,-43.20201,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65621262,,
014GLAS001,,"Arsenal da Guerra, Praia do Peixe e Alfândega; a partir da Ilha das Cobras",Georges Leuzinger,,"Ao fundo, à esquerda, vemos o Morro do Castelo com a igreja e o antigo Colégio dos Jesuítas. Mais à frente, da esquerda para a direita, a Ponta do Calabouço e o Arsenal de Guerra, onde hoje funciona o Museu Histórico Nacional. Em primeiro plano, à direita, está o prédio da Alfândega, e logo atrás vemos as torres da Igreja de Nossa Senhora do Monte do Carmo, cuja fachada foi toda feita em cantaria. Ao seu lado está a antiga Catedral.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82128,Photographic print,Albumine,,,,239.0,185.0,-22.89655,-43.17403,http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q10284072 Forte de São Tiago||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q18473636 Colégio dos Padres Jesuítas,Q64214676,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS001.jpg
014GLAS002,,Entrada da Barra do Rio de Janeiro,Georges Leuzinger,,"No primeiro plano, à direita, está o prédio da Alfândega e o antigo porto da cidade. Mais atrás, vê-se o Morro do Castelo. Ao fundo está o Pão de Açúcar.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82130,Photographic print,Albumine,,,,239.0,185.0,-22.89614,-43.17393,http://www.wikidata.org/entity/Q64355145 Mercado Novo||http://www.wikidata.org/entity/Q10284072 Forte de São Tiago||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q10332478 Morro do Castelo||http://www.wikidata.org/entity/Q18473636 Colégio dos Padres Jesuítas,Q64214677,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS002.jpg
014GLAS003,,Arsenal da Marinha e Mosteiro de São Bento; a partir da Ilha das Cobras,Georges Leuzinger,,,1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82131,Photographic print,Albumine,,,,239.0,185.0,-22.89641,-43.1746,http://www.wikidata.org/entity/Q2820360 Mosteiro de São Bento||http://www.wikidata.org/entity/Q5997836 Ilha das Cobras||http://www.wikidata.org/entity/Q4796418 Arsenal de Marinha do Rio de Janeiro,Q64214678,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS003.jpg
014GLAS004,,Praia de D. Manoel e Alfândega; a partir da Ilha das Cobras,Georges Leuzinger,,"A Praia de D. Manoel era um pedaço bastante movimentado do centro da cidade, servindo inclusive de porto para os padres da Companhia de Jesus, quando estes ocupavam o Morro do Castelo.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88663,Photographic print,Albumine,,,,239.0,185.0,-22.89644,-43.17433,http://www.wikidata.org/entity/Q82312 Igreja de Nossa Senhora da Candelária||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro||http://www.wikidata.org/entity/Q64364849 Praia do Peixe,Q64214679,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS004.jpg
014GLAS005,,"Arsenal da Marinha, Praia dos Mineiros e Candelária; a partir da Ilha das Cobras",Georges Leuzinger,,,1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88664,Photographic print,Albumine,,,,239.0,185.0,-22.89648,-43.17445,http://www.wikidata.org/entity/Q82312 Igreja de Nossa Senhora da Candelária||http://www.wikidata.org/entity/Q64363860 Alfândega do Rio de Janeiro,Q64214680,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS005.jpg
014GLAS006,,Porto do Méier,Georges Leuzinger,,"Na fotografia original existe menção à Vila Real da Praia Grande, que em 1835 passou a se chamar Nictheroy.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82134,Photographic print,Albumine,,,,236.0,185.0,-22.88175,-43.12601,http://www.wikidata.org/entity/Q64369270 Porto do Méier||http://www.wikidata.org/entity/Q18464632 Praia Grande,Q64214681,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS006.jpg
014GLAS007,,Vista da cidade de Niterói,Georges Leuzinger,,"Na fotografia original existe menção à Vila Real da Praia Grande, que em 1835 passou a se chamar Nictheroy.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82135,Photographic print,Albumine,,,,,,,,http://www.wikidata.org/entity/Q18464632 Praia Grande,Q64214682,,
014GLAS008,,São Domingos e a Embarcadeira,Georges Leuzinger,,"Na fotografia original existe menção à Vila Real da Praia Grande, que em 1835 passou a se chamar Nictheroy.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82136,Photographic print,Albumine,,,,,,-22.88306,-43.12864,http://www.wikidata.org/entity/Q18464632 Praia Grande||http://www.wikidata.org/entity/Q10375641 São Domingos,Q64214683,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS008.jpg
014GLAS009,,São Domingos e a embarcadeira,Georges Leuzinger,,"São Domingos e a embarcadeira, com a vista do Rio de Janeiro ao fundo (destacando-se seus morros). O bairro, um dos mais antigos de Niterói, era área pertencente à Sesmaria dos índios. Foi ocupado pelo colonizador português, que em suas terras estabeleceu uma plantação de cana de açúcar e um engenho, além de fundar uma pequena igreja, a atual Igreja de São Domingos. Por volta de 1816, uma visita de D. João VI impulsionou o desenvolvimento do povoado fundado em torno do Largo de São Domingos. Um Alvará Régio elevava o povoado à condição de  Vila Real, estabelecendo sua sede em São Domingos da Praia Grande. No entanto, por ser a área do largo pequena para o estabelecimento de prédios como o da  Câmara e o da Cadeia,  a sede da Vila foi deslocada para outro local, conhecido como antigo Campo de Dona Helena. A praia de São Domingos foi importantes porto de embarque e desembarque de vapores que faziam a comunicação entre o Rio e Niterói.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82137,Photographic print,Albumine,,,,,,-22.89701,-43.12625,http://www.wikidata.org/entity/Q10375641 São Domingos,Q64214684,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS009.jpg
014GLAS010,,Boa Viagem e entrada da barra do Rio,Georges Leuzinger,,"Boa Viagem, às margens da Baía de Guanabara, possui uma topografia bastante peculiar: morros cobertos de vegetação, ilhas e fonte de água potável próxima à praia de águas tranqüilas. A ilha da Boa Viagem, com seu relevo erodido, pequenas grutas e coberta de vegetação, possui muito boa localização em relação à entrada da Baía de Guanabara. De lá pose-se avistar as embarcações que chegam ou saem da baía. Foram instalados na Ilha a Igreja de Nossa Senhora da Boa Viagem (construída no século XVII), um fortim (chamado Bateria da Boa Viagem) e a Escola de Aprendizes Marinheiros (que somente funcionou de 1840 a 1846). O seu sítio é um dos principais monumentos da história de Niterói, por suas edificações e caminhos escavados na pedra.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82138,Photographic print,Albumine,,,,,,-22.90723,-43.13092,http://www.wikidata.org/entity/Q10301100 Ilha da Boa Viagem||http://www.wikidata.org/entity/Q210722 Pão de Açúcar,Q64214685,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS010.jpg
014GLAS011,,Caminho de Boa Viagem,Georges Leuzinger,,"No século  XIX havia um projeto que previa a construção em Boa Viagem de um caminho pela a orla da baía, ligando a Ponta D’Areia a São Francisco. Este caminho acabou modificando um pouco da paisagem natural da região, provocando o aterramento de algumas áreas entre o Pontal do Gragoatá e a praia da Boa Viagem, resultando no desaparecimento de algumas praias.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82139,Photographic print,Albumine,,,,240.0,190.0,-22.90656,-43.13068,http://www.wikidata.org/entity/Q64374218 Morro do Gragoatá||http://www.wikidata.org/entity/Q64374254 Morro do Palácio,Q64214686,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS011.jpg
014GLAS012,,Pedra de Itapuca,Georges Leuzinger,,,1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82140,Photographic print,Albumine,,,,,,-22.90536,-43.11953,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí||http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q10304229 Pedra de Itapuca||http://www.wikidata.org/entity/Q506938 Morro do Corcovado,Q64214687,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS012.jpg
014GLAS013,,Pedra de Itapuca,Georges Leuzinger,,,1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82141,Photographic print,Albumine,,,,240.0,190.0,-22.90541,-43.11971,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí||http://www.wikidata.org/entity/Q10304229 Pedra de Itapuca,Q64214688,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS013.jpg
014GLAS014,,Vale do Ingá,Georges Leuzinger,,Ao fundo da fotografia podemos ver o morro do Pão de Açúcar e a entrada da barra da Baía de Guanabara.,1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82142,Photographic print,Albumine,,,,238.0,181.0,-22.90272,-43.1219,http://www.wikidata.org/entity/Q10302214 Ingá,Q64214689,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS014.jpg
014GLAS015,,Ingá e Praia Grande,Georges Leuzinger,,"O Ingá, que pertencera à sesmaria dos índios antes do estabelecimento dos portugueses, é cercado de morros, formando um vale que se abre em direção ao mar. Os morros eram cobertos de vegetação, com nascentes e córregos, e nas proximidades do litoral existiam charcos. Esses morros acabavam por isolar o Ingá de outros pontos de Niterói, menos da região de São Domingos. Aliás, os dois bairros estavam interligados, já que a ocupação e urbanização do Ingá esteve ligada, inicialmente, à de São Domingos.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82143,Photographic print,Albumine,,,,238.0,184.0,-22.90043,-43.12776,http://www.wikidata.org/entity/Q10302214 Ingá||http://www.wikidata.org/entity/Q18464632 Praia Grande,Q64214690,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS015.jpg
014GLAS016,,Dique da Ilha das Cobras,Georges Leuzinger,,"Antes da Independência os navios brasileiros eram encalhados nas coroas da Guanabara para reparos ou levados para o Maranhão, cuja diferença de marés facilitava esse tipo de operação. O dique da Ilha das Cobras começou a ser construído em 1824, numa  iniciativa do Marquês do Paraná. Sua construção só terminou em 1861 por conta de atrasos nos trabalhos, já que o inglês Henry Law, para quem havia sido encomendada a tarefa, desistiu da obra, alegando dificuldades para sua execução. O local escolhido foi a parte noroeste da ilha, em frente ao Arsenal (este no continente), e recebeu o nome de Dique Imperial.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88665,Photographic print,Albumine,,,,,,-22.89575,-43.1738,http://www.wikidata.org/entity/Q5997836 Ilha das Cobras,Q64214691,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS016.jpg
014GLAS017,,Tomada do Morro do Livramento em direção ao Campo de Santana,Georges Leuzinger,,"Em destaque uma visão geral do Campo de Sant´Anna e seu entorno já bastante ocupado, tirada do morro que conhecemos hoje como da Providência. Ao fundo a entrada da barra e o morro do Pão de Açúcar.  Antes de se chamar Campo de Sant'Anna, no começo do século XVIII, o local era um grande campo de ervas rasteiras, formado de areia ou terras arenosas, que se alastrava por uma grande área, delimitada pela rua da Vala (atual Uruguaiana). No final do século passou a se chamar Campo de São Domingos porque havia sido construído na região -  por uma irmandade de negros - um templo em louvor ao santo. No início do Oitocentos foi erguida a igreja de Nossa Senhora de Sant´Anna, dando nome ao campo. Com a chegada de D. João VI foi construído um jardim e parque; sua feição atual se deve às intervenções do francês Auguste François Marie Glaziou, por volta de 1870.",1865 circa,1860,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88666,Photographic print,Albumine,,,,239.0,187.0,-22.90046,-43.19501,http://www.wikidata.org/entity/Q10353440 Campo de Santana||http://www.wikidata.org/entity/Q210722 Pão de Açúcar||http://www.wikidata.org/entity/Q1274003 Estação Central do Brasil,Q64214692,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS017.jpg
014GLAS018,,"Centro do Rio de Janeiro, Gamboa, Baía de Guanabara e Niterói; a partir do Morro da Providência",Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82146,Photographic print,Albumine,,,,237.0,182.0,-22.89997,-43.19578,,Q64214693,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS018.jpg
014GLAS018a,,,Georges Leuzinger,,,,,,Photograph,All||Views,Instituto Moreira Salles,,,,,,,,,,,,,,
014GLAS019,,Campo de Santana e arredores; a partir do Morro da Previdência,Georges Leuzinger,,,1866 circa,1861,1871,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88667,Photographic print,Albumine,,,,239.0,185.0,-22.90014,-43.19607,http://www.wikidata.org/entity/Q10353440 Campo de Santana||http://www.wikidata.org/entity/Q10332478 Morro do Castelo,Q64214694,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS019.jpg
014GLAS020,,Vista da Prainha e Saúde; a partir do Morro do Livramento,Georges Leuzinger,,,1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82148,Photographic print,Albumine,,,,239.0,187.0,-22.89917,-43.19454,http://www.wikidata.org/entity/Q3951222 Saúde||http://www.wikidata.org/entity/Q10332504 Morro do Livramento||http://www.wikidata.org/entity/Q30938301 Praça da Harmonia,Q64214695,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS020.jpg
014GLAS021,,Aterrado e Engenho Velho,Georges Leuzinger,,"Até o governo do Marquês de Pombal as terras que foram chamadas de Engenho Velho pertenciam à Sociedade de Jesus, cujos padres fizeram dois grandes engenhos de açúcar. O primeiro deles passou a chamar-se Velho depois que o segundo - o Engenho Novo - começou a funcionar a alguns quilômetros de distância. No Engenho Velho foi erguida uma pequena igreja, a de São Francisco Xavier, cuja data ainda não foi bem definida: alguns cronistas defendem ter sido em 1583, outros em 1624. No caminho para o Engenho Velho havia o extenso Mangal de São Diogo,  que impedia a passagem direta para o norte; o único caminho possível era através de Mata-Cavalos, atual Rua do Riachuelo. O Mangal era uma baixada arenosa, de mangues, formada por diversos rios e um braço de mar que se estendia da atual ponte dos Marinheiros até a Praça Onze. O caminho direto começou a ser aberto depois da chegada da família real ao Rio de Janeiro. Em 1835 foi projetado um canal que coletasse a água dos rios que ali desaguavam e para receber a entrada do mar; as obras ficaram prontas em 1860, depois que o Barão de Mauá ganhou uma concessão do Governo Imperial para explorá-las. Estava pronto, assim, o Canal do Mangue. Em 1876 foram feitas limpeza e restauração dos muros e pontes e plantadas palmeiras. Foi também aterrada uma área sobre o mangue, que ficou conhecida como Aterrado.",1866 circa,1861,1870,Photograph,All||Views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/88668,Photographic print,Albumine,,,,238.0,184.0,-22.90127,-43.19626,http://www.wikidata.org/entity/Q10298377 Hospital Escola São Francisco de Assis||http://www.wikidata.org/entity/Q3676550 Cidade Nova,Q64214696,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/014GLAS021.jpg
