Source ID,Title,Creator,Description (English),Description (Portuguese),Date,datetime,date_accuracy,First Year,Last Year,Type,Item Set,Source,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Smapshot ID,preliminary id
007dscn4372,Centro da cidade e Baía de Guanabara,Marc Ferrez,-,,1885 circa,1885-01-01,circa,1880,1890,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Albumine,-,-,,490.0,235.0,,"Dscn4372; 202_RiobyFerrez_4c, 014MF026001"
013RJ001002,"Vista do Pão de Açúcar e HMS ""EAGLE"" no primeiro plano",Augusto Malta,-,"HMS-Eagle, um dos maiores navios aeródromos britânicos do pós-guerra, navegando na Baía de Guanabara. Ao fundo o morro do Pão de Açúcar. A origem do nome Pão de Açúcar seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco.",1926 circa,1926-01-01,circa,1920,1932,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001003,Pão de Açúcar,Augusto Malta,-,"A origem do nome Pão de Açúcar, segundo historiadores, seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco.",1926 circa,1926-01-01,circa,1920,1932,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001004,"Vista do Rio de Janeiro, tendo o Gasômetro em primeiro plano",Augusto Malta,-,"A fábrica do Barão de Mauá perto do Canal do Mangue chamava-se oficialmente Companhia de Iluminação a Gás, e, em 1865, foi vendida para uma empresa canadense, que assumiu o serviço de gás através da Rio de Janeiro Gas Company Limited. Em 1876 a concessão do abastecimento de gás passou para a empresa belga Société Anonyme du Gaz (SAG) que por sua vez passou a ser controlada pela The Rio de Janeiro Tramway Light and Power Company Limited (Light) a partir de 1910. Para ampliar a produção de gás na cidade, a SAG decidiu construir, em 1911, uma nova fábrica no bairro de São Cristóvão. É esta fábrica que podemos ver na fotografia de Malta.",1926 circa,1926-01-01,circa,1920,1932,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001005,Substituição da iluminação pública de gás para lâmpadas incandescentes,Augusto Malta,-,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas.",1921,1921-01-01,year,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,165.0,230.0,,
013RJ001006,Praça Mauá,Augusto Malta,-,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás em luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas.",1921,1921-01-01,year,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001007,Praça Mauá quando da substituição da iluminação pública de gás para lâmpadas incandescentes,Augusto Malta,-,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas.",10/02/1921,1921-02-10,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001008,Av. Delfim Moreira - depois da substituição de iluminação pública de gás para lâmpadas incandescentes,Augusto Malta,-,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas. A Delfim Moreira era rua nova que foi alargada na prefeitura do Eng. Paulo de Frontin, em 1919.",10/02/1921,1921-02-10,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001009,Avenida Vieira Souto - depois da substituição da iluminação pública de gás para lâmpadas incandescentes,Augusto Malta,-,,10/02/1921,1921-02-10,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001010,"Avenida Rio Branco, após substituição da iluminação a gás por lâmpadas incandescentes; ao fundo, o Palácio Monroe",Augusto Malta,-,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.",1920 circa,1920-01-01,circa,1930,1932,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,290.0,210.0,,013RJ001-10
013RJ001011,Avenida Rio Branco - depois da substituição da iluminação a gás por lâmpadas incandescentes,Augusto Malta,-,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.",1921,1921-01-01,year,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,228.0,168.0,,
013RJ001012,Av. Rio Branco à noite,Augusto Malta,-,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios de destaque como o Teatro Municipal e a Biblioteca Nacional.",1921,1921-01-01,year,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001013,Av. Rio Branco à noite,Augusto Malta,-,"Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central, que depois veio a ser Rio Branco, corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.",1921,1921-01-01,year,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001014,Iluminação pública em postes de cimento,Augusto Malta,-,"Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrafo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a freqüentar a ilha com certa constância.",11/02/1921,1921-02-11,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001014a,Iluminação pública em postes de cimento,Augusto Malta,-,"Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrafo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a freqüentar a ilha com certa constância.",11/02/1921,1921-02-11,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001015,"Iluminação pública, construção de postes de cimento",Augusto Malta,-,"Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrofo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a frequenter a ilha com certa frequência.",11/02/1921,1921-02-11,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,230.0,170.0,,
013RJ001016,Iluminação pública em postes de cimento,Augusto Malta,-,"Iluminação pública na ilha de Paquetá, um dos bairros mais antigos do Rio. Um dos primeiros registros da ilha é de 1555, quando foi descoberta por André Thevet, cosmógrafo da expedição de Villegaignon (cuja missão  era fundar a França Antártica). No entanto, seus primeiros habitantes foram os índios tamoios. Por volta de 1565, Estácio de Sá, após derrotar os franceses e fundar a cidade de São Sebastião do Rio de Janeiro, divide Paquetá em duas sesmarias e as doa a antigos companheiros de viagem. Desenvolveu-se bastante quando D. João VI, a partir de 1808, passou a freqüentar a ilha com certa constância.",11/02/1921,1921-02-11,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001017,Paraibuna,Augusto Malta,-,"O rio Paraibuna faz parte de uma sub-bacia do rio Paraíba do Sul, na região Sudeste brasileira, em área de Mata Atlântica. Com algumas cachoeiras e corredeiras formadas ao longo do seu percurso, atualmente o rio é bastante procurado para a prática de esportes radicais.",20/11/1920,1920-11-20,day,1920,1920,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001018,Estação de Paraibuna,Augusto Malta,-,"Estação de Paraibuna, onde se chegava a partir de uma linha de tração animal que transportava passageiros e cargas. Na estação, as diligências que faziam a viagem de Juiz de Fora a Petrópolis podiam fazer a muda de animais. Ao lado do edifício está o rio Paraibuna, parte de uma sub-bacia do rio Paraíba do Sul, na região Sudeste brasileira, em área de Mata Atlântica. Com algumas cachoeiras e corredeiras formadas ao longo do seu percurso, atualmente o rio é bastante procurado para a prática de esportes radicais.",20/11/1920,1920-11-20,day,1920,1920,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001019,Paraibuna - vista geral,Augusto Malta,-,"O rio Paraibuna faz parte de uma sub-bacia do rio Paraíba do Sul, na região Sudeste brasileira, em área de Mata Atlântica. Com algumas cachoeiras e corredeiras formadas ao longo do seu percurso, atualmente o rio é bastante procurado para a prática de esportes radicais.",20/11/1920,1920-11-20,day,1920,1920,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001020,Quedas d'água - Paraibuna,Augusto Malta,-,"As caudalosas águas do rio Paraibuna, afluente do Rio Paraíba do Sul, serviram para que nele se instalasse a primeira hidrelétrica da América Latina, em 1889. A Usina ""Marmelos Zero"" foi idealizada e projetada por Bernardo Mascarenhas que, não sendo propriamente um engenheiro, sendo antes um autodidata, era considerado o maior entendedor da eletricidade no Brasil em sua época. A ""fábrica de eletricidade"", como era chamada, tinha inovações notáveis como o uso de turbinas hidráulicas e da corrente alternada.",20/11/1920,1920-11-20,day,1920,1920,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001021,Hotel Corcovado - Varanda,Augusto Malta,-,"Em 1882, o governo Imperial concedeu aos engenheiros Pereira Passos e João Teixeira Soares, ou à companhia que organizaram, o privilégio para a construção de uma estrada de ferro que ligava a rua do Cosme Velho ao alto do Corcovado. O Império cederia gratuitamente as terras necessárias para o empreendimento, inclusive para a construção do Hotel-Restaurante, previsto para ser erguido perto da estrada. Em 1884, então, foi inaugurado o Hotel das Paineiras com a promessa de ser tão confortável e moderno como o eram os hotéis suíços e americanos. Em 1906 a Light compra as ações da Companhia Ferro-Carril e Hotel Corcovado, que por sua vez havia comprado a concessão de Pereira Passos e seu amigo, com a função de substituir a estrada de ferro a vapor pela tração elétrica e melhorar o hotel. Somente em 1921 o prédio é reinaugurado, hospedando, desde então, personagens ilustres de nossa história, como Washington Luís, Getúlio Vargas e Café Filho. Ele também foi utilizado como concentração da Seleção Brasileira de Futebol e das equipes do Botafogo, Vasco e Fluminense.",1920,1920-01-01,year,1920,1920,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ001022,Usina de Lages,Augusto Malta,-,"A usina de Lages, inaugurada em 1908, foi construída pela Light para abastecer a cidade do Rio de Janeiro com energia elétrica - o que só era feito até então pela utilização do gás. Teve participação importante na vida social da cidade, pois seu surgimento possibilitou a abertura dos cinemas e a eletrificação da Estação de Ferro do Corcovado, por exemplo.",21/02/1921,1921-02-21,day,1921,1921,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ002001,"Vista aérea do centro do Rio de Janeiro, do cais do Porto e Praça Mauá, tendo ao fundo o Pão de Açúcar",Augusto Monteiro,-,"O cais do porto do Rio de Janeiro, denominado Lauro Müller (Gamboa), foi oficialmente inaugurado no dia 20 de julho de 1910.",1932 circa,1932-01-01,circa,1927,1937,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,013RJ002-01
013RJ002002,Foto da Praça Mauá a zona sul,Augusto Monteiro,-,"Foto panorâmica do Rio de Janeiro, em que observamos a praça Mauá na parte inferior, a Av. Rio Branco cruzando todo o Centro do Rio e o Palácio Monroe no final.  À esquerda, a área onde estava localizado o morro do Castelo, destruído na prefeitura de Henrique Dodsworth. No primeiro plano, o  prédio ""A Noite"", onde desde 1936 funcionava a Rádio Nacional nos três últimos andares. Nota-se que a Avenida Presidente Vargas ainda não havia sido construída.",1941 circa,1941-01-01,circa,1937,1945,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ002003,Pão de Açúcar,Augusto Monteiro,-,"A origem do nome Pão de Açúcar, segundo historiadores, seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco.",,,circa,,,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ003040,"The Rio de Janeiro Tramway, Light & Power co.Ltd. - Construção do Prédio anexo - Rua larga",Augusto Malta,-,,28/12/1928,1928-12-28,day,1928,1928,Photograph,All||Views,Instituto Moreira Salles,Photographic print,,-,-,,,,,
013RJ003040v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004001,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004001v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004002v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004003v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004004v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004005v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004006v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004007v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004008v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004009v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004010v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004011v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004012v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004013v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004014,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004014v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004015v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004016,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004016v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004017,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004017v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004018v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004019v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004020v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004021v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004022,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004022v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004023,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004023v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004024,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004024v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004025,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004025v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004026v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004027,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004027v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004028,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004028v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004029,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004029v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004030,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004030v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004031,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004031v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004032,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004032v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004033,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004033v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004034v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004035,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004035v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004036,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004036v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004037,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004037v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004038,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004038v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004039,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004039v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004040v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004041,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004041v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004042,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004042v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004043v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004044,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004044v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004045,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004045v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004046v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004047v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004048v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004049v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004050v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004051v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004052v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004053v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004054v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004055v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004056v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004057v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004058v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004059v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004060v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004061v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ004062v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ005003,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ005003v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ005016,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ005016v,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ006038,"Av. Central, atual Rio Branco - um ano após a inauguração da instalação de iluminação incandescente",Augusto Malta,-,Obra importante no projeto modernizador de Pereira Passos à cidade. A Avenida Central corta o centro do Rio e foi inaugurada em 1905. Na avenida estão prédios importantes como o Teatro Municipal e a Biblioteca Nacional.,1906,1906-01-01,year,1906,1906,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,285.0,220.0,,
013RJ006042,"Botafogo e entrada da baía de Guanabara, ao fundo, o Pão de Açucar",Augusto Malta,-,"Panorama da cidade do Rio de Janeiro, com a Baía de Guanabara ao fundo. Também vemos com destaque o morro do Pão de Açúcar, antes da construção dos bondinhos que o tornaram um dos pontos turísticos mais visitados da cidade. A origem do nome Pão de Açúcar, segundo historiadores, seria graças aos portugueses, que acharam o morro semelhante aos blocos de açúcar colocados em fôrmas de barro cônicas e levados para a Europa. O nome teria se popularizado no século XIX, quando artistas estrangeiros retratavam a beleza do penhasco. 
As alas laterais do Instituto Benjamin Constant estavam em construção.",1906,1906-01-01,year,1906,1906,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,285.0,226.0,,013RJ006-42
013RJ007001,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ007002,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ007003,Mata do Rio de Janeiro (Pedra da Gávea),Augusto Malta,-,"A Pedra da Gávea está localizada à beira-mar no bairro de São Conrado. Seu nome foi dado por portugueses, que nas primeiras expedições às terras brasileiras a acharam parecida com uma gávea, mirante colocado no mastro mais alto da caravela. Faz parte do Parque Nacional da Tijuca.",1909 circa,1909-01-01,circa,1906,1912,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ007004,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ007005,Matas da Tijuca,Augusto Malta,-,"Matas do Parque Nacional da Tijuca, a maior floresta urbana do mundo, na qual está inserida a Floresta da Tijuca. A Tijuca foi uma das áreas em que os primeiros colonizadores estabeleceram suas lavouras de café ou engenhos de açúcar, como o governador Salvador Correia de Sá. Por volta da década de 1850 o major Manuel Archer foi incumbido de reflorestar a área - e para isso contou com a ajuda de escravos - , em grande parte devastada pelas lavouras, começando aí a formação do parque.",1906,1906-01-01,year,1906,1906,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ007006,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ007008,Pedra da Gávea,,-,"A Pedra da Gávea se levanta quase na beira do mar, entre a desembocadura do rio Cachoeira e a Ponta do Maciço. Faz parte do Maciço da Tijuca, e recebeu esse nome dos portugueses, que quando a viram do mar a acharam parecida com uma gávea (ponto de observação) de veleiro antigo.",1909 circa,1909-01-01,circa,1906,1912,Photograph,All||Views,Instituto Moreira Salles,Photographic print,Silver gelatin,-,-,,,,,
013RJ007009,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ007010,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ007011,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
013RJ007012,,,-,,,,circa,,,Photograph,All||Views,Instituto Moreira Salles,,,-,-,,,,,
