,id,_title,_description,keywords,year,_date,_source,_depicts,_width,_height
1173,014GLAS008,São Domingos e a Embarcadeira,"Na fotografia original existe menção à Vila Real da Praia Grande, que em 1835 passou a se chamar Nictheroy.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82136>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q18464632>Praia Grande</a>', '<a href=""http://www.wikidata.org/entity/Q10375641>São Domingos</a>",nan,nan
1174,014GLAS009,São Domingos e a embarcadeira,"São Domingos e a embarcadeira, com a vista do Rio de Janeiro ao fundo (destacando-se seus morros). O bairro, um dos mais antigos de Niterói, era área pertencente à Sesmaria dos índios. Foi ocupado pelo colonizador português, que em suas terras estabeleceu uma plantação de cana de açúcar e um engenho, além de fundar uma pequena igreja, a atual Igreja de São Domingos. Por volta de 1816, uma visita de D. João VI impulsionou o desenvolvimento do povoado fundado em torno do Largo de São Domingos. Um Alvará Régio elevava o povoado à condição de  Vila Real, estabelecendo sua sede em São Domingos da Praia Grande. No entanto, por ser a área do largo pequena para o estabelecimento de prédios como o da  Câmara e o da Cadeia,  a sede da Vila foi deslocada para outro local, conhecido como antigo Campo de Dona Helena. A praia de São Domingos foi importantes porto de embarque e desembarque de vapores que faziam a comunicação entre o Rio e Niterói.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82137>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10375641>São Domingos</a>",nan,nan
1175,014GLAS010,Boa Viagem e entrada da barra do Rio,"Boa Viagem, às margens da Baía de Guanabara, possui uma topografia bastante peculiar: morros cobertos de vegetação, ilhas e fonte de água potável próxima à praia de águas tranqüilas. A ilha da Boa Viagem, com seu relevo erodido, pequenas grutas e coberta de vegetação, possui muito boa localização em relação à entrada da Baía de Guanabara. De lá pose-se avistar as embarcações que chegam ou saem da baía. Foram instalados na Ilha a Igreja de Nossa Senhora da Boa Viagem (construída no século XVII), um fortim (chamado Bateria da Boa Viagem) e a Escola de Aprendizes Marinheiros (que somente funcionou de 1840 a 1846). O seu sítio é um dos principais monumentos da história de Niterói, por suas edificações e caminhos escavados na pedra.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82138>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10301100>Ilha da Boa Viagem</a>', '<a href=""http://www.wikidata.org/entity/Q210722>Pão de Açúcar</a>",nan,nan
1176,014GLAS011,Caminho de Boa Viagem,"No século  XIX havia um projeto que previa a construção em Boa Viagem de um caminho pela a orla da baía, ligando a Ponta D’Areia a São Francisco. Este caminho acabou modificando um pouco da paisagem natural da região, provocando o aterramento de algumas áreas entre o Pontal do Gragoatá e a praia da Boa Viagem, resultando no desaparecimento de algumas praias.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82139>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q64374254>Morro do Palácio</a>', '<a href=""http://www.wikidata.org/entity/Q64374218>Morro do Gragoatá</a>","24,0","19,0"
1177,014GLAS012,Pedra de Itapuca,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82140>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10352795>Praia de Icaraí</a>', '<a href=""http://www.wikidata.org/entity/Q506938>Corcovado</a>', '<a href=""http://www.wikidata.org/entity/Q210722>Pão de Açúcar</a>', '<a href=""http://www.wikidata.org/entity/Q10304229>Pedra de Itapuca</a>",nan,nan
1178,014GLAS013,Pedra de Itapuca,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82141>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10352795>Praia de Icaraí</a>', '<a href=""http://www.wikidata.org/entity/Q10304229>Pedra de Itapuca</a>","24,0","19,0"
1179,014GLAS014,Vale do Ingá,Ao fundo da fotografia podemos ver o morro do Pão de Açúcar e a entrada da barra da Baía de Guanabara.,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82142>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q6033586>Ingá</a>","23,8","18,1"
1180,014GLAS015,Ingá e Praia Grande,"O Ingá, que pertencera à sesmaria dos índios antes do estabelecimento dos portugueses, é cercado de morros, formando um vale que se abre em direção ao mar. Os morros eram cobertos de vegetação, com nascentes e córregos, e nas proximidades do litoral existiam charcos. Esses morros acabavam por isolar o Ingá de outros pontos de Niterói, menos da região de São Domingos. Aliás, os dois bairros estavam interligados, já que a ocupação e urbanização do Ingá esteve ligada, inicialmente, à de São Domingos.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82143>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q18464632>Praia Grande</a>', '<a href=""http://www.wikidata.org/entity/Q6033586>Ingá</a>","23,8","18,4"
1181,014GLAS018,"Centro do Rio de Janeiro, Gamboa, Baía de Guanabara e Niterói; a partir do Morro da Providência",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82146>Instituto Moreira Salles</a>",nan,"23,7","18,2"
1182,014GLAS019,Campo de Santana e arredores; a partir do Morro da Previdência,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82147>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q30933803>Igreja da Rua do Passo ou do Santíssimo Sacramento</a>', '<a href=""http://www.wikidata.org/entity/Q10332478>Morro do Castelo</a>', '<a href=""http://www.wikidata.org/entity/Q10353440>Campo de Santana</a>","23,9","18,5"
1183,014GLAS020,Vista da Prainha e Saúde; a partir do Morro do Livramento,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82148>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q30938301>Praça da Harmonia</a>', '<a href=""http://www.wikidata.org/entity/Q10332504>Morro do Livramento</a>', '<a href=""http://www.wikidata.org/entity/Q3951222>Saúde</a>","23,9","18,7"
1184,014GLAS021,Aterrado e Engenho Velho,"Até o governo do Marquês de Pombal as terras que foram chamadas de Engenho Velho pertenciam à Sociedade de Jesus, cujos padres fizeram dois grandes engenhos de açúcar. O primeiro deles passou a chamar-se Velho depois que o segundo - o Engenho Novo - começou a funcionar a alguns quilômetros de distância. No Engenho Velho foi erguida uma pequena igreja, a de São Francisco Xavier, cuja data ainda não foi bem definida: alguns cronistas defendem ter sido em 1583, outros em 1624. No caminho para o Engenho Velho havia o extenso Mangal de São Diogo,  que impedia a passagem direta para o norte; o único caminho possível era através de Mata-Cavalos, atual Rua do Riachuelo. O Mangal era uma baixada arenosa, de mangues, formada por diversos rios e um braço de mar que se estendia da atual ponte dos Marinheiros até a Praça Onze. O caminho direto começou a ser aberto depois da chegada da família real ao Rio de Janeiro. Em 1835 foi projetado um canal que coletasse a água dos rios que ali desaguavam e para receber a entrada do mar; as obras ficaram prontas em 1860, depois que o Barão de Mauá ganhou uma concessão do Governo Imperial para explorá-las. Estava pronto, assim, o Canal do Mangue. Em 1876 foram feitas limpeza e restauração dos muros e pontes e plantadas palmeiras. Foi também aterrada uma área sobre o mangue, que ficou conhecida como Aterrado.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82149>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q3676550>Cidade Nova</a>', '<a href=""http://www.wikidata.org/entity/Q10298377>Hospital Escola São Francisco de Assis</a>","23,8","18,4"
1185,014GLAS023,Saco do Alferes e São Cristóvão,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82151>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q3949480>Santo Cristo</a>', '<a href=""http://www.wikidata.org/entity/Q178725>Niterói</a>', '<a href=""http://www.wikidata.org/entity/Q64579539>Ilha dos Melões</a>', '<a href=""http://www.wikidata.org/entity/Q22036776>Morro da Providência</a>', '<a href=""http://www.wikidata.org/entity/Q64579498>Ilha das Moças</a>","23,9","18,5"
1186,014GLAS024,"Saco do Alferes, Ilha das Moças, Ilha dos Melões e São Cristóvão",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82152>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q3949480>Santo Cristo</a>', '<a href=""http://www.wikidata.org/entity/Q178725>Niterói</a>', '<a href=""http://www.wikidata.org/entity/Q64579539>Ilha dos Melões</a>', '<a href=""http://www.wikidata.org/entity/Q22036776>Morro da Providência</a>', '<a href=""http://www.wikidata.org/entity/Q64579498>Ilha das Moças</a>",nan,nan
1187,014GLAS025,Saco do Alferes e Ponta do Caju,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82153>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q3949480>Santo Cristo</a>', '<a href=""http://www.wikidata.org/entity/Q178725>Niterói</a>', '<a href=""http://www.wikidata.org/entity/Q64579539>Ilha dos Melões</a>', '<a href=""http://www.wikidata.org/entity/Q22036776>Morro da Providência</a>', '<a href=""http://www.wikidata.org/entity/Q64579498>Ilha das Moças</a>","23,9","18,8"
1188,014GLAS027,"Gamboa, São Cristóvão e Tijuca; a partir da Saúde",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82155>Instituto Moreira Salles</a>",nan,"24,0","18,0"
1189,014GLAS028,"Prainha, vista da Saúde",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82156>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q3757943>Gamboa</a>","23,7","18,8"
1190,014GLAS029,"Palácio Imperial de São Cristóvão, atual Museu Nacional",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1865,1860/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82157>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q2408175>São Cristóvão</a>', '<a href=""http://www.wikidata.org/entity/Q1850416>Museu Nacional</a>","23,0","18,9"
1191,014GLAS030,"Capela Inglesa, Rua dos Barbonos e Arcos da Lapa","Vista tirada do Morro do Castelo, onde podemos ver os Arcos da Lapa ao fundo e à extrema direita parte da Capela Inglesa (English Chapel), na Rua dos Barbonos, com sua fachada original. A Rua dos Barbonos, atual Evaristo da Veiga, se estendia até as proximidades dos Arcos da Lapa. À esquerda, atrás do conjunto de casas, vemos ainda uma parte do Convento da Ajuda, cujo jardim lateral se estendia até a Rua dos Barbonos.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82158>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q14947966>Convento de Santo Antônio</a>', '<a href=""http://www.wikidata.org/entity/Q1579892>Aqueduto da Carioca</a>', '<a href=""http://www.wikidata.org/entity/Q64354277>Rua Evaristo da Veiga</a>",nan,nan
1192,014GLAS031,Convento da Ajuda,"Em panorâmica também tirada do Morro do Castelo, observamos à esquerda a imensidão do Convento da Ajuda e seus jardins que se estendiam até a atual rua Evaristo da Veiga (antiga Rua dos Barbonos). O Convento foi inaugurado em 1750, depois de muitas dificuldades na sua construção. Em 1795 foi instalado no pátio o chafariz das Saracuras, obra do Mestre Valentim, doado às freiras pelo vice-rei Conde de Resende e hoje localizado em Ipanema. O Convento ficava na Rua da Ajuda, que recebeu este nome por causa de uma ermida ali erguida antes de 1600, em louvor a Nossa Senhora da Conceição da Ajuda. Ao fundo da fotografia vemos o morro de Santa Teresa com destaque para a igreja e o convento da Ordem das Teresianas ou das Carmelitas Descalças, mandado construir por Gomes Freire. Antes do convento o morro chamava-se do Desterro por causa de uma ermida mandada construir por Antônio Gomes do Desterro em louvor a Nossa Senhora do Desterro, em 1629. Esta ermida foi demolida e, em seu lugar, construído o Convento.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1863/1869,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82159>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q18482636>Convento da Ajuda</a>', '<a href=""http://www.wikidata.org/entity/Q14947966>Convento de Santo Antônio</a>', '<a href=""http://www.wikidata.org/entity/Q980992>Santa Teresa</a>","23,7","18,4"
1193,014GLAS032,Santa Luzia e Praia da Glória,"À direita da fotografia vemos uma parte do Convento da Ajuda, na rua de mesmo nome, que ligava a Rua São José à Praia de Santa Luzia, correndo junto ao Morro do Castelo. O Convento, erguido em 1750, foi desapropriado em 1905 com a abertura da Avenida Central e demolido em 1911. Atrás do Convento está a Glória. Em 1857, o bairro foi totalmente remodelado pelo Vereador Haddock Lobo.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82160>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q64177106>Mercado da Glória</a>', '<a href=""http://www.wikidata.org/entity/Q22068967>Outeiro da Glória</a>', '<a href=""http://www.wikidata.org/entity/Q18482636>Convento da Ajuda</a>', '<a href=""http://www.wikidata.org/entity/Q20060669>Praia da Glória</a>', '<a href=""http://www.wikidata.org/entity/Q10300392>Igreja de Nossa Senhora da Glória do Outeiro</a>","23,8","18,5"
1194,014GLAS033,"Entrada da baía de Guanabara, com morro do Pão de Açúcar ao fundo",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82161>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q224101>Baía de Guanabara</a>', '<a href=""http://www.wikidata.org/entity/Q210722>Pão de Açúcar</a>', '<a href=""http://www.wikidata.org/entity/Q10332478>Morro do Castelo</a>","23,0","18,5"
1195,014GLAS034,Chácara da Floresta e Glória; a partir do Morro do Castelo,"Do alto do Morro do Castelo observa-se a Chácara da Floresta, cuja entrada se fazia pela Rua da Ajuda, nas proximidades das atuais ruas México e Almirante Barroso. A chácara também sediou o Club Floresta, que abrigava reuniões de políticos, o Imperial Instituto Artístico e, mais tarde, o Externato Aquino. Ao fundo vemos o bairro da Glória.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82162>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q18482636>Convento da Ajuda</a>', '<a href=""http://www.wikidata.org/entity/Q1532671>Glória</a>', '<a href=""http://www.wikidata.org/entity/Q10332478>Morro do Castelo</a>', '<a href=""http://www.wikidata.org/entity/Q64177106>Mercado da Glória</a>","23,7","18,2"
1196,014GLAS036,Convento de Santo Antônio; a partir do Morro do Castelo,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1865,1860/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82164>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q14947966>Convento de Santo Antônio</a>', '<a href=""http://www.wikidata.org/entity/Q10332462>Morro de Santo Antônio</a>","23,8","18,5"
1197,014GLAS037,Outeiro da Glória; a partir de Santa Teresa,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1864/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82165>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q64177106>Mercado da Glória</a>', '<a href=""http://www.wikidata.org/entity/Q22068967>Outeiro da Glória</a>', '<a href=""http://www.wikidata.org/entity/Q210722>Pão de Açúcar</a>', '<a href=""http://www.wikidata.org/entity/Q10300392>Igreja de Nossa Senhora da Glória do Outeiro</a>', '<a href=""http://www.wikidata.org/entity/Q980992>Santa Teresa</a>","23,7","18,4"
1198,014GLAS038,"Glória, Catete e Flamengo; a partir de Santa Teresa",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82166>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10300392>Igreja de Nossa Senhora da Glória do Outeiro</a>', '<a href=""http://www.wikidata.org/entity/Q22068967>Outeiro da Glória</a>', '<a href=""http://www.wikidata.org/entity/Q1142766>Palácio do Catete</a>', '<a href=""http://www.wikidata.org/entity/Q210722>Pão de Açúcar</a>",nan,nan
1199,014GLAS039,"Vista das Ruas D. Luiza (atual Cândido Mendes), D. Christina e Santa Teresa",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82167>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q1532671>Glória</a>","23,7","18,5"
1200,014GLAS040,Ruas D. Luiza (atual Cândido Mendes) e Santo Amaro; a partir de Santa Teresa,"Ruas D. Luiza e Santo Amaro, no Catete, vistas de Santa Teresa. Hoje a rua D. Luiza chama-se Cândido Mendes.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82168>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q991717>Bairro do Catete</a>","23,7","18,5"
1201,014GLAS041,"Cais da Glória, Lapa, Passeio Público e Santa Luzia","Podemos ver na fotografia a enseada da Glória com a Lapa e o Passeio ao fundo. À direita vemos o Morro do Castelo. A igrejinha que vemos logo abaixo do Morro do Castelo é a de Santa Luzia. À esquerda, bem abaixo, vemos um pedaço do Mercado da Glória, construído em 1857 e demolido durante as reformas urbanas entre 1903 e 1906. A cadeia de montanhas bem ao fundo faz parte da Serra dos Órgãos.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82169>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1202,014GLAS042,Vista da Glória; a partir do Outeiro,"A rua D. Luiza e o Mercado da Glória no primeiro plano. A Glória surgiu por mando do vice-rei Marquês do Lavradio para preparar feiras livres de impostos e normalizar, assim, o abastecimento das capitanias do Rio e de Minas no século XVIII. Em 1857, o bairro foi totalmente remodelado pelo Vereador Haddock Lobo, que levantou novo mercado, este que se vê na fotografia,  a fim de dar melhor aparência ao logradouro.","Georges Leuzinger,FOTOGRAFIA/ Papel",1880,1875/1885,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82170>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q1532671>Glória</a>', '<a href=""http://www.wikidata.org/entity/Q64177106>Mercado da Glória</a>","23,7","18,5"
1203,014GLAS043,"Largo da Glória, Santo Amaro e Santa Tereza","Fotografia tirada da Igreja da Glória, no alto do Outeiro, de onde contemplamos a Praça da Glória, a rua Santo Amaro e, à direita, o morro de Santa Teresa.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82171>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q1532671>Glória</a>","23,7","18,5"
1204,014GLAS044,Bairro do Catete e morro do Corcovado; a partir da Glória,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82172>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1205,014GLAS045,Praia do Flamengo; a partir da Glória,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82173>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1206,014GLAS046,"Catete, Laranjeiras e Botafogo","O casarão em destaque na foto é o palacete do Barão de Friburgo, no Catete.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82174>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1207,014GLAS047,Catete e Morro da Pedreira; a partir da Glória,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82175>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1208,014GLAS049,Rua da Pedreira (atual Bento Lisboa) e Largo do Machado,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82177>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q64354484>Rua Bento Lisboa</a>","23,9","19,0"
1209,014GLAS050,"Laranjeiras, Cosme Velho e o Morro do Corcovado; a partir do Morro da Pedreira",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82178>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1210,014GLAS051,"Laranjeiras, rua da Guanabara (atual Pinheiro Machado) e Botafogo","Vemos na imagem o bairro das Laranjeiras, ao centro, e a enseada de Botafogo, ao fundo. As duas grandes ruas que cortam Laranjeiras são a Ipiranga e a Guanabara, mais tarde Pinheiro Machado. Nesta época, a rua Ipiranga abrigava colégios importantes, como o de Epifânio Reis e o Colégio Abílio, famoso por figurar na obra ""O Ateneu"", de Raul Pompéia. À direita do início da rua Guanabara, em uma pequena elevação conhecida como morro da Graça, já estava construída a casa que mais tarde seria o Colégio Sacré-Coeur de Jesus.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82179>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1211,014GLAS052,Rua Carvalho de Sá,"Rua Carvalho de Sá, aberta em 1837 na chácara do comerciante Domingos Carvalho de Sá e em terrenos de Francisco Marques Leão. Foi a segunda rua aberta no bairro (a primeira era a rua das Laranjeiras) e deu origem à atual Gago Coutinho.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82180>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10316374>Largo do Machado</a>","22,5","17,5"
1212,014GLAS053,Botafogo e Rua Marquês de Abrantes,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82181>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1213,014GLAS054,"Praia de Botafogo, ao fundo o Morro do Corcovado, Pão de Açúcar e a Pedra da Gávea",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82182>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1214,014GLAS055,Rua de Olinda (atual Marquês de Olinda) e Pão de Açúcar,"À esquerda da foto podemos ver a ponta do Morro da Viúva, acima dele pode-se ver a metade do Morro Cara de Cão. No centro, ao fundo, está o morro do Pão de Açúcar.  No centro da foto está o prédio do Hotel Capelle, inaugurado em 1846 nesta mesma rua.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82183>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q894624>Botafogo (Bairro)</a>","24,0","18,4"
1215,014GLAS056,Vista do bairro de Botafogo,"Na altura da atual rua Marquês de Olinda, em que podemos ver bem ao fundo, à beira-mar, o grande prédio do Colégio de Thomas Hitchings.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82184>Instituto Moreira Salles</a>",nan,"23,0","18,9"
1216,014GLAS057,Bairro de Botafogo,Na época desta foto o bairro já contava com o cemitério São João batista e a Igreja São Clemente. O começo da rua no canto inferior direito é a Real Grandeza.,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82185>Instituto Moreira Salles</a>",nan,"23,7","18,5"
1217,014GLAS058,"Praia de Botafogo, ao fundo o Morro do Corcovado, Pão de Açúcar e a Pedra da Gávea",Vista da Praia de Botafogo e seu rico casario. Podemos ver ao fundo os morros do Corcovado e Dois Irmãos e a Pedra da Gávea.,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1870,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82186>Instituto Moreira Salles</a>",nan,"24,0","18,8"
1218,014GLAS059,"Senador Vergueiro, Catete e Praia do Flamengo; a partir do Morro da Viúva",nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82187>Instituto Moreira Salles</a>",nan,"24,0","18,6"
1219,014GLAS061,Rua São Clemente,nan,"Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82189>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q894624>Botafogo (Bairro)</a>","24,0","18,9"
1220,014GLAS064,"Hospício Nacional de Alienados, também Hospício D. Pedro II, atual UFRJ","O Hospício Dom Pedro II, criado em 1852, veio substituir a enfermaria para loucos da Santa Casa Misericórdia. O prédio, em estilo neoclássico, foi muito elogiado na época pelo casal Agassiz. O hospício significava uma nova forma de encarar a loucura e seu tratamento, através da cientificidade da medicina, que emergia na época como um novo campo de saber. Apesar disso, a laicização do tratamento da loucura no Brasil só se tornou mais visível em 1890, quando o mesmo espaço foi reformulado, agora com o nome de Hospício Nacional dos Alienados. Em 1944 o hospício foi transferido e o prédio ocupado pela Universidade do Brasil, atual UFRJ.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82192>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q1898482>Urca</a>","23,5","18,9"
1221,014GLAS065,"Hospício Nacional de Alienados, também Hospício D. Pedro II, atual UFRJ","O Hospício Dom Pedro II, criado em 1852, veio substituir a enfermaria para loucos da Santa Casa Misericórdia. O prédio, em estilo neoclássico, foi muito elogiado na época pelo casal Agassiz. O hospício significava uma nova forma de encarar a loucura e seu tratamento, através da cientificidade da medicina, que emergia na época como um novo campo de saber. Apesar disso, a laicização do tratamento da loucura no Brasil só se tornou mais visível em 1890, quando o mesmo espaço foi reformulado, agora com o nome de Hospício Nacional dos Alienados. Em 1944 o hospício foi transferido e o prédio ocupado pela Universidade do Brasil, atual UFRJ.","Georges Leuzinger,FOTOGRAFIA/ Papel",1866,1861/1871,"<a href=""http://acervos.ims.com.br/portals/#/detailpage/82193>Instituto Moreira Salles</a>","<a href=""http://www.wikidata.org/entity/Q10298574>Hospício Pedro II</a>', '<a href=""http://www.wikidata.org/entity/Q1898482>Urca</a>","23,9","19,0"
