dcterms:identifier,dcterms:title,dcterms:description,dcterms:creator,dcterms:created,dcterms:temporal,dcterms:available,dcterms:type,dcterms:rights,dcterms:bibliographicCitation,dcterms:source,dcterms:hasVersion,latitude,longitude,schema:polygon,foaf:depicts,schema:width,schema:height,media,item_sets,dcterms:date,item_set
SSID2596997,Theatro Municipal,,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.90963264,-43.17567328,"POLYGON ((-4806293.5935999990 -2621098.0304000005, -4806396.8248000000 -2621078.4389000013, -4806401.0986000000 -2621070.7212000005, -4806404.6804000010 -2621062.6590000020, -4806407.5426000000 -2621054.3141999990, -4806409.6632000000 -2621045.7509000003, -4806411.0260000010 -2621037.0348000005, -4806411.6205000000 -2621028.2327999994, -4806411.4421999995 -2621019.4125999995, -4806410.4923000000 -2621010.6418999990, -4806408.7783000000 -2621001.9880000018, -4806406.3133000005 -2620993.5172999986, -4806403.1161000000 -2620985.2950999998, -4806399.2114000000 -2620977.3841999993, -4806394.6291000005 -2620969.8456000015, -4806389.4044000000 -2620962.7371000014, -4806383.5775000010 -2620956.1132999994, -4806377.1930000000 -2620950.0251000000, -4806370.3001000010 -2620944.5192000010, -4806362.9516000000 -2620939.6378000006, -4806355.2039000000 -2620935.4184999987, -4806347.1166999990 -2620931.8938000016, -4806338.7519000005 -2620929.0905000010, -4806293.5935999990 -2621098.0304000005))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596997.jpg,,,Views
SSID2596998,Theatro Phenix,,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.90931053,-43.17585857,"POLYGON ((-4806314.2213000000 -2621059.1017000005, -4806392.7212000005 -2621072.4090000020, -4806399.1865000000 -2621073.6653000005, -4806405.7559999990 -2621074.1350000016, -4806412.3343000000 -2621073.8114000000, -4806418.8259000000 -2621072.6992000006, -4806425.1367000010 -2621070.8143999986, -4806431.1751000010 -2621068.1845000014, -4806436.8534999990 -2621064.8476000020, -4806442.0894000010 -2621060.8521000000, -4806446.8069000000 -2621056.2560000010, -4806450.9375000000 -2621051.1261000000, -4806454.4213000000 -2621045.5366000010, -4806457.2078000010 -2621039.5689000003, -4806459.2564000000 -2621033.3093000017, -4806460.5375000000 -2621026.8489000015, -4806461.0325000010 -2621020.2813000010, -4806460.7342000010 -2621013.7018000000, -4806459.6469000000 -2621007.2058999985, -4806457.7864000000 -2621000.8878999986, -4806455.1797000000 -2620994.8394000010, -4806451.8647000010 -2620989.1482999995, -4806447.8893000000 -2620983.8971000016, -4806443.3114000000 -2620979.1618999990, -4806438.1974000000 -2620975.0115999990, -4806432.6214000005 -2620971.5064000003, -4806426.6644000000 -2620968.6970000006, -4806420.4126999990 -2620966.6242999993, -4806413.9573000000 -2620965.3183999993, -4806407.3916000000 -2620964.7982000000, -4806400.8110000010 -2620965.0711999983, -4806394.3110000010 -2620966.1334999986, -4806387.9859000000 -2620967.9697000010, -4806314.2213000000 -2621059.1017000005))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596998.jpg,,,Views
SSID2596996,Praia Vermelha Fundos da antiga Escola Militar,,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.95380235,-43.16554779999999,"POLYGON ((-4805166.3478999995 -2626436.8982999995, -4804284.5776000000 -2626767.3042999990, -4804277.1318000000 -2626781.9849000014, -4804270.4060999990 -2626797.0089999996, -4804264.4162000010 -2626812.3412999995, -4804259.1762000010 -2626827.9459000006, -4804254.6984000000 -2626843.7859000005, -4804250.9933000000 -2626859.8244000003, -4804248.0695999990 -2626876.0234999990, -4804245.9342000000 -2626892.3451999985, -4804244.5921000000 -2626908.7512999997, -4804244.0463999990 -2626925.2030999996, -4804244.2985000000 -2626941.6620000005, -4804245.3478000000 -2626958.0892999990, -4804247.1917000000 -2626974.4466000013, -4804249.8259999990 -2626990.6953000017, -4804253.2444000000 -2627006.7972000020, -4804257.4388999995 -2627022.7146999985, -4804262.3998000010 -2627038.4102000000, -4804268.1153000000 -2627053.8469000010, -4804274.5719000010 -2627068.9886000007, -4804281.7546000000 -2627083.7996999994, -4804289.6465000010 -2627098.2454000004, -4804298.2290000000 -2627112.2917000020, -4804307.4820000010 -2627125.9056999980, -4804317.3837000000 -2627139.0555000007, -4804327.9109000005 -2627151.7100000010, -4804339.0387999990 -2627163.8396000005, -4804350.7414000000 -2627175.4158999994, -4804362.9911000000 -2627186.4114999995, -4804375.7590999990 -2627196.8007000014, -4804389.0156000000 -2627206.5592000000, -4804402.7292000000 -2627215.6638000010, -4804416.8679000010 -2627224.0934000015, -4804431.3983999990 -2627231.8280000016, -4804446.2864999990 -2627238.8495000005, -4804461.4974000010 -2627245.1415000000, -4804476.9952000010 -2627250.6891000010, -4804492.7436999995 -2627255.4793000000, -4804508.7057000010 -2627259.5009000003, -4804524.8438000010 -2627262.7443000004, -4804541.1201000010 -2627265.2021000013, -4804557.4964000005 -2627266.8684000000, -4804573.9342000000 -2627267.7393000014, -4804590.3949000000 -2627267.8126999997, -4804606.8398000000 -2627267.0885000005, -4804623.2303000000 -2627265.5685000010, -4804639.5278999990 -2627263.2560000010, -4804655.6943000000 -2627260.1567000000, -4804671.6916000005 -2627256.2778000010, -4804687.4822000000 -2627251.6283000000, -4804703.0288999990 -2627246.2192000000, -4804718.2952999990 -2627240.0632999986, -4804733.2455000000 -2627233.1748999990, -4804747.8445000000 -2627225.5702000000, -4804762.0578000005 -2627217.2672000006, -4804775.8521000000 -2627208.2852000000, -4804789.1951000000 -2627198.6455000006, -4804802.0554000010 -2627188.3706000000, -4804814.4026999995 -2627177.4847000020, -4804826.2081000000 -2627166.0133999996, -4805166.3478999995 -2626436.8982999995))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596996.jpg,,,Views
SSID2596991,Jardim Botanico (Aléa de palmeiras babassú),,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.96796129,-43.22201992,"POLYGON ((-4811452.7230999990 -2628148.6352000013, -4811513.6498000010 -2628129.5685000010, -4811517.4751999990 -2628128.4580000006, -4811521.0550999995 -2628126.7113999985, -4811524.2848000005 -2628124.3799999990, -4811527.0695999990 -2628121.5320000015, -4811529.3280000000 -2628118.2507000007, -4811530.9936999995 -2628114.6325000003, -4811532.0181000010 -2628110.7831999995, -4811532.3709999990 -2628106.8156000003, -4811532.0421999990 -2628102.8458999990, -4811531.0413000010 -2628098.9904000014, -4811529.3975000010 -2628095.3621000014, -4811527.1592000000 -2628092.0672000013, -4811524.3917000000 -2628089.2023000010, -4811521.1762000010 -2628086.8511999995, -4811517.6070000010 -2628085.0830000006, -4811513.7884000000 -2628083.9492000006, -4811509.8325000000 -2628083.4833000004, -4811505.8551000000 -2628083.6986999996, -4811501.9726000000 -2628084.5892999990, -4811498.2989000010 -2628086.1288000010, -4811494.9415000010 -2628088.2723000012, -4811491.9988000000 -2628090.9569000006, -4811489.5570000000 -2628094.1039999984, -4811452.7230999990 -2628148.6352000013))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596991.jpg,,,Views
SSID2596993,Escola Municipal Benjamin Constant,,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,nan/nan,nan/nan,,,,Biblioteca Nacional (Brasil),,-22.90635187,-43.19556526,"POLYGON ((-4808507.9466999990 -2620701.5333999990, -4808527.1063000000 -2620757.9983999990, -4808531.7692000010 -2620754.9552000016, -4808536.0001000000 -2620751.3356000000, -4808539.7283999990 -2620747.1999999993, -4808542.8916000000 -2620742.6176999994, -4808545.4367999990 -2620737.6653999984, -4808547.3214000000 -2620732.4259999990, -4808548.5138000010 -2620726.9871000014, -4808548.9941000010 -2620721.4398000017, -4808548.7542000000 -2620715.8770000003, -4808547.7982000000 -2620710.3916000016, -4808507.9466999990 -2620701.5333999990))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596993.jpg,,,Views
SSID2596990,Fonte monumental (Praça 15 de Novembro),,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.90259547,-43.17401056,"POLYGON ((-4806108.5170000010 -2620247.5987000020, -4806182.1148000010 -2620204.0212000012, -4806184.3655999990 -2620198.9004000016, -4806185.8925000000 -2620193.5190999990, -4806186.6665000000 -2620187.9793000000, -4806186.6730000000 -2620182.3856000006, -4806185.9119000010 -2620176.8440000005, -4806184.3976000010 -2620171.4591999985, -4806182.1587000005 -2620166.3332000000, -4806179.2376000010 -2620161.5628000014, -4806175.6896000000 -2620157.2384000010, -4806171.5817000010 -2620153.4417999983, -4806166.9916999990 -2620150.2448000014, -4806162.0065000000 -2620147.7078000010, -4806156.7202000000 -2620145.8788999990, -4806151.2331000010 -2620144.7927000000, -4806145.6487000010 -2620144.4697000010, -4806140.0728999990 -2620144.9160999990, -4806134.6110999990 -2620146.1233000010, -4806129.3665999990 -2620148.0685000010, -4806124.4386000000 -2620150.7151000015, -4806119.9203999990 -2620154.0128000006, -4806115.8973999990 -2620157.8992000000, -4806112.4458000010 -2620162.3009999990, -4806108.5170000010 -2620247.5987000020))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596990.jpg,,,Views
SSID2596989,"Gloria e entrada da Barra, tomada de S. Thereza",,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.91755271,-43.18276693,"POLYGON ((-4807083.2326000000 -2622055.2076000012, -4806018.9375000000 -2622443.9169000015, -4806008.4192999990 -2622443.8493999990, -4805997.9245000000 -2622444.5551999994, -4805987.5101000000 -2622446.0304999985, -4805977.2322000000 -2622448.2672000006, -4805967.1465000010 -2622451.2533000000, -4805957.3076000010 -2622454.9727000000, -4805947.7686000000 -2622459.4050999990, -4805938.5813000000 -2622464.5265999995, -4805929.7952000000 -2622470.3095999993, -4805921.4580000010 -2622476.7227000000, -4805913.6146000010 -2622483.7311999984, -4805906.3076000010 -2622491.2972999997, -4805899.5765000000 -2622499.3799999990, -4805893.4575999990 -2622507.9354999997, -4805887.9842000010 -2622516.9175999984, -4805883.1856999990 -2622526.2778000010, -4805879.0880999990 -2622535.9653000010, -4805875.7137000000 -2622545.9277999997, -4805873.0807000010 -2622556.1112999990, -4805871.2031999990 -2622566.4609000010, -4805870.0914999990 -2622576.9204000010, -4805869.7517000010 -2622587.4334000014, -4805870.1854000000 -2622597.9428999983, -4805871.3904000000 -2622608.3920999990, -4805873.3600999990 -2622618.7243999990, -4805876.0840000010 -2622628.8841000013, -4805879.5472000000 -2622638.8159999996, -4805883.7311000000 -2622648.4666000010, -4805888.6129000000 -2622657.7835000010, -4805894.1664000000 -2622666.7164000010, -4805900.3614000010 -2622675.2170000000, -4805907.1644000000 -2622683.2391999997, -4805914.5386000000 -2622690.7397999987, -4805922.4442000000 -2622697.6779999994, -4805930.8384000010 -2622704.0163999980, -4805939.6757999990 -2622709.7206999995, -4805948.9085000010 -2622714.7600999996, -4805958.4866000000 -2622719.1070999987, -4805968.3583000000 -2622722.7384999990, -4805978.4703000000 -2622725.6343999990, -4805988.7677000000 -2622727.7793000005, -4805999.1949000005 -2622729.1616000010, -4806009.6954999990 -2622729.7736000010, -4806020.2128000000 -2622729.6123000010, -4806030.6897000000 -2622728.6783999987, -4806041.0695999990 -2622726.9769000000, -4806051.2963999990 -2622724.5170999990, -4806061.3147000000 -2622721.3123000003, -4806071.0704000000 -2622717.3797999993, -4806080.5106000010 -2622712.7410000004, -4806089.5844000000 -2622707.4208000004, -4806098.2425999995 -2622701.4479999990, -4806106.4384000000 -2622694.8550999984, -4806114.1274000000 -2622687.6776000000, -4807083.2326000000 -2622055.2076000012))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596989.jpg,,,Views
SSID2596988,Morro de Santa Thereza (Vertente da rua Riachuelo),,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.91441346,-43.18426591,"POLYGON ((-4807250.1041000000 -2621675.8046000004, -4806908.1954000000 -2621928.5562000014, -4806918.4898000010 -2621938.1374999993, -4806929.3049000000 -2621947.1270000003, -4806940.6066000000 -2621955.4963999987, -4806952.3594000000 -2621963.2195000015, -4806964.5265000000 -2621970.2720000000, -4806977.0697000010 -2621976.6317000017, -4806989.9494000000 -2621982.2787000015, -4807003.1252999995 -2621987.1952000000, -4807016.5560000000 -2621991.3658000007, -4807030.1992000010 -2621994.7773999980, -4807044.0121000000 -2621997.4191999994, -4807057.9514000010 -2621999.2829000020, -4807071.9730999990 -2622000.3627999984, -4807086.0333999990 -2622000.6552999990, -4807100.0879000000 -2622000.1596999990, -4807114.0927000010 -2621998.8773999996, -4807128.0035000000 -2621996.8125000000, -4807141.7769000010 -2621993.9714000000, -4807155.3694000000 -2621990.3630999997, -4807168.7383999990 -2621985.9990000017, -4807181.8419000000 -2621980.8927000016, -4807194.6386999990 -2621975.0601999983, -4807207.0887000000 -2621968.5199999996, -4807219.1526000000 -2621961.2925000004, -4807230.7927000000 -2621953.4004000016, -4807241.9723000005 -2621944.8685999997, -4807252.6564000010 -2621935.7238000000, -4807250.1041000000 -2621675.8046000004))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596988.jpg,,,Views
SSID2596987,Flamengo,,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.92278904,-43.17498049,"POLYGON ((-4806216.4476999990 -2622688.0832000000, -4803481.4250000010 -2624696.5894999990, -4803485.0474000000 -2624731.4584000000, -4803489.4551000000 -2624766.2368000000, -4803494.6456000000 -2624800.9070000015, -4803500.6165000000 -2624835.4514000006, -4803507.3646000010 -2624869.8524000010, -4803514.8866000010 -2624904.0925000010, -4803523.1786000000 -2624938.1543000005, -4803532.2363000010 -2624972.0205000006, -4803542.0552999990 -2625005.6739999987, -4803552.6305000000 -2625039.0975000000, -4803563.9564999990 -2625072.2740999980, -4803576.0275000000 -2625105.1869000010, -4803588.8375000000 -2625137.8192000017, -4803602.3800000010 -2625170.1545000000, -4803616.6479000000 -2625202.1761999987, -4803631.6341999990 -2625233.8680999987, -4803647.3311000000 -2625265.2140999995, -4803663.7306999990 -2625296.1981999986, -4803680.8246000000 -2625326.8048000000, -4803698.6042000000 -2625357.0181999990, -4803717.0605000000 -2625386.8231000006, -4803736.1840000000 -2625416.2043000013, -4803755.9650000000 -2625445.1470000000, -4803776.3934000000 -2625473.6363000013, -4803797.4590000010 -2625501.6579000020, -4803819.1509000010 -2625529.1974000000, -4803841.4582000000 -2625556.2408999987, -4803864.3695000000 -2625582.7745999990, -4803887.8731999990 -2625608.7850000000, -4803911.9572000000 -2625634.2589000016, -4803936.6095000000 -2625659.1834000014, -4803961.8173999990 -2625683.5458000004, -4803987.5681000000 -2625707.3337999990, -4804013.8486000000 -2625730.5351000020, -4804040.6454000010 -2625753.1380999982, -4804067.9450000000 -2625775.1312000006, -4804095.7335000000 -2625796.5031999983, -4804123.9968000000 -2625817.2432999983, -4804152.7204000000 -2625837.3409999980, -4804181.8897999990 -2625856.7861000000, -4804211.4902000000 -2625875.5685000010, -4804241.5066000000 -2625893.6788999997, -4804271.9235000000 -2625911.1079999990, -4804302.7257000000 -2625927.8469000010, -4804333.8973999990 -2625943.8871000000, -4804365.4228000010 -2625959.2205000000, -4804397.2859000005 -2625973.8392999990, -4804429.4704000000 -2625987.7360999994, -4804461.9601000010 -2626000.9037000015, -4804494.7383999990 -2626013.3354999980, -4804527.7886000000 -2626025.0251999980, -4804561.0939000010 -2626035.9668000005, -4804594.6374999990 -2626046.1548000015, -4804628.4022000000 -2626055.5839999990, -4804662.3708999995 -2626064.2496000007, -4804696.5263000000 -2626072.1471999995, -4804730.8511000000 -2626079.2727000006, -4804765.3278000000 -2626085.6226000004, -4804799.9388999995 -2626091.1937000006, -4804834.6668000000 -2626095.9829999990, -4804869.4937999990 -2626099.9882000014, -4804904.4023000000 -2626103.2071999980, -4804939.3745000010 -2626105.6383999996, -4804974.3926000000 -2626107.2806000000, -4805009.4388000000 -2626108.1328000017, -4805044.4954000000 -2626108.1948000006, -4805079.5443999990 -2626107.4664000010, -4805114.5681000000 -2626105.9481000006, -4805149.5486999990 -2626103.6405000016, -4805184.4683000000 -2626100.5449000000, -4805219.3093000000 -2626096.6629000010, -4805254.0539000000 -2626091.9963000007, -4805288.6844999995 -2626086.5476999990, -4805323.1833999995 -2626080.3196999990, -4805357.5331999995 -2626073.3156000003, -4805391.7162999995 -2626065.5388000010, -4805425.7155000010 -2626056.9932999983, -4805459.5133000000 -2626047.6836000010, -4805493.0925999990 -2626037.6141999997, -4805526.4365000000 -2626026.7903999984, -4805559.5277999990 -2626015.2175999990, -4805592.3498000000 -2626002.9017999990, -4805624.8858000000 -2625989.8491000010, -4805657.1193000000 -2625976.0661999993, -4805689.0338000000 -2625961.5601999983, -4805720.6132000000 -2625946.3383000010, -4805751.8414999990 -2625930.4083000010, -4805782.7026000000 -2625913.7784000000, -4805813.1810000000 -2625896.4569999985, -4805843.2612000000 -2625878.4527999980, -4805872.9278000000 -2625859.7751000000, -4805902.1658000000 -2625840.4332999997, -4805930.9603000000 -2625820.4373000003, -4805959.2967000010 -2625799.7972000020, -4805987.1604999990 -2625778.5234999990, -4806014.5376999990 -2625756.6270999983, -4806041.4143000000 -2625734.1189999990, -4806067.7765999995 -2625711.0106999986, -4806093.6113000010 -2625687.3139999993, -4806118.9050999990 -2625663.0408999994, -4806143.6453000010 -2625638.2036000006, -4806167.8193000000 -2625612.8150000013, -4806191.4147999990 -2625586.8878000006, -4806214.4197000000 -2625560.4353000000, -4806236.8225000000 -2625533.4708000010, -4806258.6117000000 -2625506.0082000010, -4806279.7761000000 -2625478.0612999983, -4806300.3051999990 -2625449.6442999990, -4806320.1884000000 -2625420.7718000000, -4806339.4156000000 -2625391.4584000000, -4806357.9771000000 -2625361.7188999990, -4806375.8633999990 -2625331.5685000010, -4806393.0655000005 -2625301.0225999990, -4806409.5745000000 -2625270.0966000000, -4806425.3820999990 -2625238.8062999994, -4806440.4803000000 -2625207.1675999984, -4806454.8614000010 -2625175.1964999996, -4806468.5179999990 -2625142.9092999995, -4806481.4432999990 -2625110.3225000016, -4806493.6307000000 -2625077.4525000006, -4806505.0738999990 -2625044.3161999993, -4806515.7671000010 -2625010.9303000010, -4806525.7050000000 -2624977.3117999993, -4806534.8825000000 -2624943.4778000005, -4806543.2948000000 -2624909.4455000013, -4806550.9377999995 -2624875.2322000004, -4806557.8074999990 -2624840.8553000020, -4806563.9004000000 -2624806.3321999980, -4806569.2135000010 -2624771.6805999987, -4806216.4476999990 -2622688.0832000000))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596987.jpg,,,Views
SSID2596983,"Botafogo, Vista tomada do Pão de Assucar",,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.95146212,-43.16483158,"POLYGON ((-4805086.6225000005 -2626153.9873999990, -4808895.7972000000 -2625939.7040000000, -4808916.8800000010 -2625911.4849999994, -4808937.3188000005 -2625882.7960000000, -4808957.1030000000 -2625853.6519000010, -4808976.2226000000 -2625824.0674000010, -4808994.6678000000 -2625794.0579000004, -4809012.4290000000 -2625763.6385000013, -4809029.4971999990 -2625732.8249999993, -4809045.8637000010 -2625701.6330999993, -4809061.5200999990 -2625670.0786999986, -4809076.4583000000 -2625638.1781000010, -4809090.6707000010 -2625605.9475999996, -4809104.1501000000 -2625573.4037000015, -4809116.8894000000 -2625540.5630999990, -4809128.8823000010 -2625507.4426000006, -4809140.1225000005 -2625474.0590999983, -4809150.6043000000 -2625440.4298000000, -4809160.3223000000 -2625406.5718999990, -4809169.2715000010 -2625372.5027000010, -4809177.4474000000 -2625338.2397000007, -4809184.8456999995 -2625303.8004000000, -4809191.4628000000 -2625269.2025000006, -4809197.2951000000 -2625234.4637999980, -4809202.3397000000 -2625199.6019000000, -4809206.5941000000 -2625164.6347999983, -4809210.0559000000 -2625129.5802999996, -4809212.7236000000 -2625094.4565000013, -4809214.5956000000 -2625059.2813000010, -4809215.6711000000 -2625024.0727999993, -4809215.9494000000 -2624988.8489000015, -4809215.4305000010 -2624953.6277999990, -4809214.1146000010 -2624918.4274000004, -4809212.0024000000 -2624883.2657999992, -4809209.0950000010 -2624848.1611000000, -4809205.3938000000 -2624813.1310999990, -4809200.9008000010 -2624778.1937999986, -4809195.6182000000 -2624743.3671999983, -4809189.5488000010 -2624708.6691000015, -4809182.6955999990 -2624674.1171999983, -4809175.0622000005 -2624639.7293000000, -4809166.6525000000 -2624605.5229000000, -4809157.4707999990 -2624571.5157000013, -4809147.5218000000 -2624537.7249000000, -4809136.8105999995 -2624504.1679000000, -4809125.3427000010 -2624470.8619999997, -4809113.1240000000 -2624437.8240999990, -4809100.1605999990 -2624405.0713000000, -4809086.4594000000 -2624372.6202000007, -4809072.0272000000 -2624340.4875000007, -4809056.8714000005 -2624308.6897000000, -4809040.9999000000 -2624277.2430000007, -4809024.4208000000 -2624246.1636000015, -4809007.1425000000 -2624215.4673000015, -4808989.1740000010 -2624185.1700000020, -4808970.5243000000 -2624155.2870999984, -4808951.2031999990 -2624125.8339000010, -4808931.2203000000 -2624096.8255000003, -4808910.5861000010 -2624068.2767999990, -4808889.3111000005 -2624040.2023999990, -4808867.4060999990 -2624012.6167000010, -4808844.8824000005 -2623985.5339000000, -4808821.7515999990 -2623958.9677000010, -4808798.0254000000 -2623932.9318000004, -4808773.7161000000 -2623907.4395000003, -4808748.8359999990 -2623882.5040000007, -4808723.3980000000 -2623858.1378999986, -4808697.4151000010 -2623834.3537999988, -4808670.9004999995 -2623811.1638000010, -4808643.8679000010 -2623788.5797999986, -4808616.3311000000 -2623766.6134999990, -4808588.3041999990 -2623745.2758999990, -4808559.8015000000 -2623724.5780999996, -4808530.8378000000 -2623704.5306999980, -4808501.4277000000 -2623685.1440000013, -4808471.5864000000 -2623666.4277999997, -4808441.3292000000 -2623648.3918000013, -4808410.6714999990 -2623631.0450999998, -4808379.6291000005 -2623614.3968000000, -4808348.2179000005 -2623598.4552999996, -4808316.4539000000 -2623583.2287000010, -4808284.3533999990 -2623568.7249000000, -4808251.9330000000 -2623554.9514000006, -4808219.2091000010 -2623541.9151000010, -4808186.1985000000 -2623529.6228000000, -4808152.9181999990 -2623518.0806999990, -4808119.3851999990 -2623507.2947000004, -4808085.6166999990 -2623497.2705000006, -4808051.6300000010 -2623488.0130000003, -4808017.4423999990 -2623479.5271000005, -4807983.0715999990 -2623471.8170999996, -4807948.5351000000 -2623464.8869999982, -4807913.8506000005 -2623458.7402999997, -4807879.0358000010 -2623453.3801000006, -4807844.1087000000 -2623448.8092000000, -4807809.0869999990 -2623445.0300000010, -4807773.9888000000 -2623442.0443000010, -4807738.8320000000 -2623439.8537999988, -4807703.6347000000 -2623438.4593999980, -4807668.4147999990 -2623437.8621000014, -4807633.1904000010 -2623438.0619000010, -4807597.9794999990 -2623439.0588999987, -4807562.8002000000 -2623440.8526000010, -4807527.6706000010 -2623443.4420000017, -4807492.6085000000 -2623446.8257000000, -4807457.6319999990 -2623451.0020999983, -4807422.7590000000 -2623455.9690999985, -4807388.0073000010 -2623461.7239999995, -4807353.3948000000 -2623468.2639000006, -4807318.9390999990 -2623475.5854999980, -4807284.6580000000 -2623483.6849999987, -4807250.5689000000 -2623492.5582999997, -4807216.6894000005 -2623502.2008000016, -4807183.0369000010 -2623512.6075999998, -4807149.6284000000 -2623523.7734000010, -4807116.4812000000 -2623535.6924000010, -4807083.6122999990 -2623548.3586000020, -4807051.0385000000 -2623561.7654000000, -4807018.7764000000 -2623575.9059000015, -4806986.8425999990 -2623590.7729999980, -4806955.2534000000 -2623606.3590999990, -4806924.0251000000 -2623622.6559999995, -4806893.1735999990 -2623639.6554999985, -4806862.7148000000 -2623657.3489999995, -4806832.6642000000 -2623675.7272000015, -4806803.0372000000 -2623694.7808000000, -4806773.8489999990 -2623714.5001000017, -4806745.1146000010 -2623734.8748000003, -4806716.8487000000 -2623755.8946999980, -4806689.0657000000 -2623777.5489000008, -4806661.7798999995 -2623799.8264000006, -4806635.0053000000 -2623822.7157000005, -4806608.7556000000 -2623846.2049999980, -4806583.0441999990 -2623870.2824999990, -4806557.8844000010 -2623894.9356999993, -4806533.2888999990 -2623920.1519000010, -4806509.2704000010 -2623945.9184000010, -4805086.6225000005 -2626153.9873999990))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596983.jpg,,,Views
SSID2596984,Profissional Instituto Orsina da Fonseca (Para o sexo feminino) Rua S. Francisco Xavier,,"Malta Campos, Augusto Cesar de (Brazilian photographer, 1864-1957)",,1921/1922,1921/1922,,,,Biblioteca Nacional (Brasil),,-22.91952618,-43.22343479,"POLYGON ((-4811610.3167000000 -2622293.6909999996, -4811633.5163000000 -2622334.4015999995, -4811637.2865999990 -2622337.0262000000, -4811641.4299000000 -2622339.0104999990, -4811645.8383000010 -2622340.3029000014, -4811650.3970000000 -2622340.8698000014, -4811654.9877000000 -2622340.6964000016, -4811659.4907000010 -2622339.7872000000, -4811663.7890000010 -2622338.1658999994, -4811667.7708000000 -2622335.8746999986, -4811671.3324000000 -2622332.9732000010, -4811674.3812000010 -2622329.5368000010, -4811676.8379000000 -2622325.6550000010, -4811678.6385999990 -2622321.4287000000, -4811679.7364000010 -2622316.9679999985, -4811680.1028000000 -2622312.3887000010, -4811679.7283000000 -2622307.8101000004, -4811678.6225000005 -2622303.3511999995, -4811676.8143000010 -2622299.1281999983, -4811674.3507000000 -2622295.2507000007, -4811671.2958000000 -2622291.8198000006, -4811667.7290000000 -2622288.9246000014, -4811663.7432000000 -2622286.6405000016, -4811659.4420000000 -2622285.0269000010, -4811654.9374000000 -2622284.1257000007, -4811610.3167000000 -2622293.6909999996))",,,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/SSID2596984.jpg,,,Views
